# output of https://query.wikidata.org/#SELECT%20%3Fhuman%20%3FhumanLabel%20%0AWHERE%0A%7B%0A%20%20%3Fhuman%20wdt%3AP31%20wd%3AQ5%20.%0A%20%20%3Fhuman%20wdt%3AP21%20wd%3AQ6581097%20.%20%23%20men%3A%20Q6581097%20%23%20women%3A%20Q6581072%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%22%20%7D%0A%7D%20LIMIT%202500
human	humanLabel
http://www.wikidata.org/entity/Q14099	Evi Nemeth
http://www.wikidata.org/entity/Q14100	Klara Dan von Neumann
http://www.wikidata.org/entity/Q14101	Angela Orebaugh
http://www.wikidata.org/entity/Q14102	Wanda Orlikowski
http://www.wikidata.org/entity/Q14104	Susan Owicki
http://www.wikidata.org/entity/Q14105	Meredith L. Patterson
http://www.wikidata.org/entity/Q14106	Stormy Peters
http://www.wikidata.org/entity/Q14109	Rosalind Picard
http://www.wikidata.org/entity/Q14110	Nichole Pinkard
http://www.wikidata.org/entity/Q14111	Diane Pozefsky
http://www.wikidata.org/entity/Q14113	Joanne Pransky
http://www.wikidata.org/entity/Q14120	Dana Randall
http://www.wikidata.org/entity/Q14210	Elizabeth Rather
http://www.wikidata.org/entity/Q14218	Colette Rolland
http://www.wikidata.org/entity/Q14220	Dana Ron
http://www.wikidata.org/entity/Q59416	Alena Leonova
http://www.wikidata.org/entity/Q59431	Madoka Natsumi
http://www.wikidata.org/entity/Q59441	Sylvia Day
http://www.wikidata.org/entity/Q59508	Tsvetanka Organdzhieva
http://www.wikidata.org/entity/Q59525	Josephine Hull
http://www.wikidata.org/entity/Q59565	Marta Dahlig
http://www.wikidata.org/entity/Q59604	Eleanor of Castile
http://www.wikidata.org/entity/Q59619	Marlies Askamp
http://www.wikidata.org/entity/Q59651	Ruth Roman
http://www.wikidata.org/entity/Q59797	Mari Holden
http://www.wikidata.org/entity/Q59800	Geneviève Jeanson
http://www.wikidata.org/entity/Q59813	Jolanta Polikevičiūtė
http://www.wikidata.org/entity/Q59824	Kim Hunter
http://www.wikidata.org/entity/Q59860	Jeanne de Bourbon, Duchess of Bourbon
http://www.wikidata.org/entity/Q59896	E. L. James
http://www.wikidata.org/entity/Q59920	Natalia Molchanova
http://www.wikidata.org/entity/Q59946	Vera Chejkovska
http://www.wikidata.org/entity/Q59966	Mabel Strickland
http://www.wikidata.org/entity/Q60025	Hannah Arendt
http://www.wikidata.org/entity/Q60035	Rasa Polikevičiūtė
http://www.wikidata.org/entity/Q60036	Heidi Klum
http://www.wikidata.org/entity/Q60089	Cristina Rus
http://www.wikidata.org/entity/Q60139	Vittoria della Rovere
http://www.wikidata.org/entity/Q60143	Riley Steele
http://www.wikidata.org/entity/Q60194	Sonique
http://www.wikidata.org/entity/Q60201	Julia Jentsch
http://www.wikidata.org/entity/Q60203	Britta Heidemann
http://www.wikidata.org/entity/Q60232	Princess Charlotte of Württemberg
http://www.wikidata.org/entity/Q60236	Marie-Louise von Franz
http://www.wikidata.org/entity/Q60241	Selena Piek
http://www.wikidata.org/entity/Q60262	Elisabeth Christine of Brunswick-Wolfenbüttel-Bevern
http://www.wikidata.org/entity/Q60276	Weni Anggraini
http://www.wikidata.org/entity/Q60288	Gunda Niemann-Stirnemann
http://www.wikidata.org/entity/Q60292	Duchess Helene in Bavaria
http://www.wikidata.org/entity/Q60295	Amalia of Oldenburg
http://www.wikidata.org/entity/Q60303	Lotte Lehmann
http://www.wikidata.org/entity/Q60304	Emma de Caunes
http://www.wikidata.org/entity/Q60306	Anita Pallenberg
http://www.wikidata.org/entity/Q60307	Richi Puspita Dili
http://www.wikidata.org/entity/Q60311	Iris Tabeling
http://www.wikidata.org/entity/Q60321	Bibiana Steinhaus
http://www.wikidata.org/entity/Q60331	Ingrid Auerswald
http://www.wikidata.org/entity/Q60355	Freda Foh Shen
http://www.wikidata.org/entity/Q60366	Matilda of Frisia
http://www.wikidata.org/entity/Q60380	Carola of Vasa
http://www.wikidata.org/entity/Q60382	Princess Viktoria of Prussia
http://www.wikidata.org/entity/Q60386	Christina of Saxony
http://www.wikidata.org/entity/Q60431	Countess Palatine Dorothea Sophie of Neuburg
http://www.wikidata.org/entity/Q60471	Sophie Catherine of Schleswig-Holstein-Sonderburg
http://www.wikidata.org/entity/Q60474	Ariane Friedrich
http://www.wikidata.org/entity/Q60480	Miriam Neureuther
http://www.wikidata.org/entity/Q60499	Tilly Fleischer
http://www.wikidata.org/entity/Q60508	Princess Feodora of Leiningen
http://www.wikidata.org/entity/Q60511	Princess Mary of Great Britain
http://www.wikidata.org/entity/Q60516	Duchess Mathilde Ludovika in Bavaria
http://www.wikidata.org/entity/Q60528	Helene Weigel
http://www.wikidata.org/entity/Q60557	Oksana Chusovitina
http://www.wikidata.org/entity/Q60560	Mary of Guelders
http://www.wikidata.org/entity/Q60601	Princess Juliane of Saxe-Coburg-Saalfeld
http://www.wikidata.org/entity/Q60607	Princess Louise of Prussia
http://www.wikidata.org/entity/Q60640	Vicki Davis
http://www.wikidata.org/entity/Q60659	Ute Lemper
http://www.wikidata.org/entity/Q60666	Martina Hellmann
http://www.wikidata.org/entity/Q60671	Astrid Kumbernuss
http://www.wikidata.org/entity/Q60693	Evi Sachenbacher-Stehle
http://www.wikidata.org/entity/Q60707	Princess Victoria Adelaide of Schleswig-Holstein
http://www.wikidata.org/entity/Q60747	Princess Helena of Waldeck and Pyrmont
http://www.wikidata.org/entity/Q60748	Duchess Helene of Mecklenburg-Schwerin
http://www.wikidata.org/entity/Q60760	Ellen Allien
http://www.wikidata.org/entity/Q60763	Emmy Göring
http://www.wikidata.org/entity/Q60772	Ursula von der Leyen
http://www.wikidata.org/entity/Q60785	Ricarda Huch
http://www.wikidata.org/entity/Q60795	Stephanie Beckert
http://www.wikidata.org/entity/Q60796	Princess Mathilde Caroline of Bavaria
http://www.wikidata.org/entity/Q60802	Elizabeth Reaser
http://www.wikidata.org/entity/Q60804	Elisabeth Noelle-Neumann
http://www.wikidata.org/entity/Q60828	Katrin Zeller
http://www.wikidata.org/entity/Q60846	Gertrud Scholtz-Klink
http://www.wikidata.org/entity/Q60848	Kristina Schröder
http://www.wikidata.org/entity/Q60863	Nadja Uhl
http://www.wikidata.org/entity/Q60872	Brigitte Zypries
http://www.wikidata.org/entity/Q60873	Rose Ausländer
http://www.wikidata.org/entity/Q60912	Duchess Sophie Charlotte in Bavaria
http://www.wikidata.org/entity/Q60917	Barbara Sukowa
http://www.wikidata.org/entity/Q60919	Princess Marie of Saxe-Weimar-Eisenach
http://www.wikidata.org/entity/Q60933	Minami Takahashi
http://www.wikidata.org/entity/Q60953	Lilli Palmer
http://www.wikidata.org/entity/Q60984	Judith Hermann
http://www.wikidata.org/entity/Q61006	Helene Mayer
http://www.wikidata.org/entity/Q61016	Gina Stechert
http://www.wikidata.org/entity/Q61017	Kathrin Hölzl
http://www.wikidata.org/entity/Q61099	Karoline Herfurth
http://www.wikidata.org/entity/Q61103	Duchess Maria Dorothea of Württemberg
http://www.wikidata.org/entity/Q61127	Kösem Sultan
http://www.wikidata.org/entity/Q14223	Daniela L. Rus
http://www.wikidata.org/entity/Q14227	Reihaneh Safavi-Naini
http://www.wikidata.org/entity/Q14232	Jean E. Sammet
http://www.wikidata.org/entity/Q14234	Sarit Kraus
http://www.wikidata.org/entity/Q14237	Margo Seltzer
http://www.wikidata.org/entity/Q14239	Kaisa Sere
http://www.wikidata.org/entity/Q14241	Mary Shaw
http://www.wikidata.org/entity/Q14243	Hava Siegelmann
http://www.wikidata.org/entity/Q14250	Barbara Simons
http://www.wikidata.org/entity/Q14252	Diane Souvaine
http://www.wikidata.org/entity/Q14254	Karen Spärck Jones
http://www.wikidata.org/entity/Q14257	Ellen Spertus
http://www.wikidata.org/entity/Q14260	Katherine St. John
http://www.wikidata.org/entity/Q14261	Stella Atkins
http://www.wikidata.org/entity/Q14263	Ileana Streinu
http://www.wikidata.org/entity/Q14264	Maureen C. Stone
http://www.wikidata.org/entity/Q14282	Margherita Hack
http://www.wikidata.org/entity/Q14286	Chris Evert
http://www.wikidata.org/entity/Q14439	Phoebe Cates Kline
http://www.wikidata.org/entity/Q14441	Liza Minnelli
http://www.wikidata.org/entity/Q14446	Hanna R. Hall
http://www.wikidata.org/entity/Q14451	Maria Cristina of Saboy
http://www.wikidata.org/entity/Q14538	Sharon Van Etten
http://www.wikidata.org/entity/Q14540	Tina Fey
http://www.wikidata.org/entity/Q14742	Julia Kykkänen
http://www.wikidata.org/entity/Q15020	Carolyn Talcott
http://www.wikidata.org/entity/Q15030	Éva Tardos
http://www.wikidata.org/entity/Q15036	Jaime Teevan
http://www.wikidata.org/entity/Q15208	Catherine I of Russia
http://www.wikidata.org/entity/Q15269	Jelena Janković
http://www.wikidata.org/entity/Q15313	Marilyn Tremaine
http://www.wikidata.org/entity/Q15897	Amy Winehouse
http://www.wikidata.org/entity/Q15902	Amy Macdonald
http://www.wikidata.org/entity/Q15994	Hilde Crevits
http://www.wikidata.org/entity/Q15995	Kathleen Van Brempt
http://www.wikidata.org/entity/Q15996	Mathilde Schroyens
http://www.wikidata.org/entity/Q16057	Dana Ulery
http://www.wikidata.org/entity/Q16118	Manuela M. Veloso
http://www.wikidata.org/entity/Q16319	Felice Rix-Ueno
http://www.wikidata.org/entity/Q16371	Constança Capdeville
http://www.wikidata.org/entity/Q16372	Nalini Venkatasubramanian
http://www.wikidata.org/entity/Q16383	Esther David
http://www.wikidata.org/entity/Q16386	Marie Poussepin
http://www.wikidata.org/entity/Q16400	Han Suyin
http://www.wikidata.org/entity/Q16445	Michèle Vergne
http://www.wikidata.org/entity/Q16457	Claudia Barainsky
http://www.wikidata.org/entity/Q16476	Mazie Hirono
http://www.wikidata.org/entity/Q16477	Dorothea Wagner
http://www.wikidata.org/entity/Q16478	Wang Xiaoyun
http://www.wikidata.org/entity/Q16479	Tandy Warnow
http://www.wikidata.org/entity/Q16480	Elaine Weyuker
http://www.wikidata.org/entity/Q16481	Sue Whitesides
http://www.wikidata.org/entity/Q16482	Telle Whitney
http://www.wikidata.org/entity/Q16484	Mary Allen Wilkes
http://www.wikidata.org/entity/Q16486	Gail Williams
http://www.wikidata.org/entity/Q16487	Myra Wilson
http://www.wikidata.org/entity/Q16490	Jeannette Wing
http://www.wikidata.org/entity/Q16492	Mary Lee Woods
http://www.wikidata.org/entity/Q16493	Beatrice Helen Worsley
http://www.wikidata.org/entity/Q16494	Margaret H. Wright
http://www.wikidata.org/entity/Q16496	Irma Wyman
http://www.wikidata.org/entity/Q16497	Frances Yao
http://www.wikidata.org/entity/Q16498	Kateryna Yushchenko
http://www.wikidata.org/entity/Q16500	Maria Zemankova
http://www.wikidata.org/entity/Q16759	Kaley Cuoco
http://www.wikidata.org/entity/Q16809	Nína Tryggvadóttir
http://www.wikidata.org/entity/Q16811	Hiltrud Grote
http://www.wikidata.org/entity/Q16818	Anna Samuil
http://www.wikidata.org/entity/Q17132	Soong Ching-ling
http://www.wikidata.org/entity/Q17135	Soong May-ling
http://www.wikidata.org/entity/Q17229	Bibiane Schoofs
http://www.wikidata.org/entity/Q17518	Mary Anderson
http://www.wikidata.org/entity/Q17519	Anousheh Ansari
http://www.wikidata.org/entity/Q17520	Kathleen Antonelli
http://www.wikidata.org/entity/Q17522	Hertha Ayrton
http://www.wikidata.org/entity/Q17524	Tabitha Babbitt
http://www.wikidata.org/entity/Q17525	Sarah Bagley
http://www.wikidata.org/entity/Q17672	Anne Elizabeth Ball
http://www.wikidata.org/entity/Q17676	Nora Stanton Blatch Barney
http://www.wikidata.org/entity/Q17693	Kate Bellingham
http://www.wikidata.org/entity/Q17892	Sappho
http://www.wikidata.org/entity/Q18222	A. J. Cook
http://www.wikidata.org/entity/Q18242	María Ignacia Benítez
http://www.wikidata.org/entity/Q18251	Sonja Bernhardt
http://www.wikidata.org/entity/Q18254	Martha Burton Woodhead Williamson
http://www.wikidata.org/entity/Q18255	Mary Stuart MacDougall
http://www.wikidata.org/entity/Q18263	Gina Bianchini
http://www.wikidata.org/entity/Q18315	Fátima Bernardes
http://www.wikidata.org/entity/Q18396	Nadija Hordijenko Andrianova
http://www.wikidata.org/entity/Q18410	Maryse Bastié
http://www.wikidata.org/entity/Q18456	Bertha von Suttner
http://www.wikidata.org/entity/Q18553	Axelle Lemaire
http://www.wikidata.org/entity/Q18735	Kotono Mitsuishi
http://www.wikidata.org/entity/Q18755	Linn-Kristin Riegelhuth Koren
http://www.wikidata.org/entity/Q18778	Tímea Nagy
http://www.wikidata.org/entity/Q18779	Karina Aznavourian
http://www.wikidata.org/entity/Q18802	Eva Simons
http://www.wikidata.org/entity/Q18804	Rebecca Black
http://www.wikidata.org/entity/Q18814	Jessie J
http://www.wikidata.org/entity/Q18828	Cecilia Bartoli
http://www.wikidata.org/entity/Q51603	Lili Haydn
http://www.wikidata.org/entity/Q51700	Juliana Rotich
http://www.wikidata.org/entity/Q51702	Margaret Hutchinson Rousseau
http://www.wikidata.org/entity/Q51703	Dina Merrill
http://www.wikidata.org/entity/Q51704	Indira Samarasekera
http://www.wikidata.org/entity/Q51708	Patricia Selinger
http://www.wikidata.org/entity/Q51715	Rachel Shalon
http://www.wikidata.org/entity/Q51741	Carol Shaw
http://www.wikidata.org/entity/Q51749	Ursula Sladek
http://www.wikidata.org/entity/Q51762	Ola Delight Smith
http://www.wikidata.org/entity/Q51769	Frances Spence
http://www.wikidata.org/entity/Q51772	Sára Salkaházi
http://www.wikidata.org/entity/Q51773	Heidemarie Stefanyshyn-Piper
http://www.wikidata.org/entity/Q51775	Harriet Williams Russell Strong
http://www.wikidata.org/entity/Q51779	Violant of Hungary
http://www.wikidata.org/entity/Q51781	Katia Sycara
http://www.wikidata.org/entity/Q51783	Arda of Armenia
http://www.wikidata.org/entity/Q51809	Hildegard Maria Rauchfuß
http://www.wikidata.org/entity/Q51885	Thecla
http://www.wikidata.org/entity/Q51886	Ursula Kurz
http://www.wikidata.org/entity/Q51907	Olga Meyer
http://www.wikidata.org/entity/Q51911	Charlotte Beradt
http://www.wikidata.org/entity/Q51927	Waltraud Schiffels
http://www.wikidata.org/entity/Q51928	Agnes Harder
http://www.wikidata.org/entity/Q51932	Erika Molny
http://www.wikidata.org/entity/Q51941	Hilda Knobloch
http://www.wikidata.org/entity/Q51953	Martha Wölger
http://www.wikidata.org/entity/Q51957	Grete von Urbanitzky
http://www.wikidata.org/entity/Q51959	Emma Cramer-Crummenerl
http://www.wikidata.org/entity/Q51960	Marisa Monte
http://www.wikidata.org/entity/Q52000	Sarita Phongsri
http://www.wikidata.org/entity/Q52001	Yaowapa Boorapolchai
http://www.wikidata.org/entity/Q52002	Yanin Vismitananda
http://www.wikidata.org/entity/Q52004	Chanatip Sonkham
http://www.wikidata.org/entity/Q52005	Buttree Puedpong
http://www.wikidata.org/entity/Q52015	Ursel Peter
http://www.wikidata.org/entity/Q52023	Emmy von Winterfeld-Warnow
http://www.wikidata.org/entity/Q52030	Janne Furch
http://www.wikidata.org/entity/Q52044	Maria Lauber
http://www.wikidata.org/entity/Q52045	Frida Schuhmacher
http://www.wikidata.org/entity/Q52049	Mathilde Raven
http://www.wikidata.org/entity/Q52057	Peggy Parnass
http://www.wikidata.org/entity/Q52061	Hildegard Gerster-Schwenkel
http://www.wikidata.org/entity/Q52064	Alice von Gaudy
http://www.wikidata.org/entity/Q52079	Pauline Krone
http://www.wikidata.org/entity/Q52131	Bertha Augusti
http://www.wikidata.org/entity/Q52183	Sheikh Hasina
http://www.wikidata.org/entity/Q52207	Claire Tomalin
http://www.wikidata.org/entity/Q52210	Pamela Jooste
http://www.wikidata.org/entity/Q52246	Valerie Springer
http://www.wikidata.org/entity/Q52249	Colette Audry
http://www.wikidata.org/entity/Q52251	Emma Wikén
http://www.wikidata.org/entity/Q52252	Ruth Erat
http://www.wikidata.org/entity/Q52255	Emma Donoghue
http://www.wikidata.org/entity/Q52380	Merle Soppela
http://www.wikidata.org/entity/Q52384	Kristiina Rove
http://www.wikidata.org/entity/Q52386	Tii-Maria Romar
http://www.wikidata.org/entity/Q52390	Henna Raita
http://www.wikidata.org/entity/Q52391	Tanja Poutiainen
http://www.wikidata.org/entity/Q52393	Riitta Pitkänen
http://www.wikidata.org/entity/Q52396	Sara Mustonen
http://www.wikidata.org/entity/Q52400	Sanni Leinonen
http://www.wikidata.org/entity/Q52430	Daniela Hantuchová
http://www.wikidata.org/entity/Q52433	Minnie Bruce Pratt
http://www.wikidata.org/entity/Q52529	Margot Taule
http://www.wikidata.org/entity/Q52559	Ruth Teitelbaum
http://www.wikidata.org/entity/Q52583	Carly Rae Jepsen
http://www.wikidata.org/entity/Q52814	Constance Tipper
http://www.wikidata.org/entity/Q52826	Mena Grabowski Trott
http://www.wikidata.org/entity/Q52917	Bobbi Trout
http://www.wikidata.org/entity/Q52919	Sherry Turkle
http://www.wikidata.org/entity/Q52923	Janice E. Voss
http://www.wikidata.org/entity/Q52933	Ulrika Eleonora, Queen of Sweden
http://www.wikidata.org/entity/Q52937	Christina I of Sweden
http://www.wikidata.org/entity/Q53039	Lina Wertmüller
http://www.wikidata.org/entity/Q53100	Charlotte Amalie of Hesse-Wanfried
http://www.wikidata.org/entity/Q53101	Ioveta of Bethany
http://www.wikidata.org/entity/Q53107	Anna of Hungary
http://www.wikidata.org/entity/Q53114	Hodierna of Jerusalem
http://www.wikidata.org/entity/Q53116	Morphia of Melitene
http://www.wikidata.org/entity/Q53117	Alice of Antioch
http://www.wikidata.org/entity/Q53185	Eleni Tzoka
http://www.wikidata.org/entity/Q53198	Urszula Sipińska
http://www.wikidata.org/entity/Q53322	Lauren Albanese
http://www.wikidata.org/entity/Q53326	Tracy Austin
http://www.wikidata.org/entity/Q53331	Pauline Betz
http://www.wikidata.org/entity/Q53336	Madison Brengle
http://www.wikidata.org/entity/Q53338	Louise Brough
http://www.wikidata.org/entity/Q53345	Mallory Burdette
http://www.wikidata.org/entity/Q53349	Carole Caldwell Graebner
http://www.wikidata.org/entity/Q53350	Beatrice Capra
http://www.wikidata.org/entity/Q53369	Dorothea Douglass
http://www.wikidata.org/entity/Q53371	Dorothy Cheney
http://www.wikidata.org/entity/Q53372	Julia Cohen
http://www.wikidata.org/entity/Q53390	Maureen Connolly
http://www.wikidata.org/entity/Q53398	Samantha Crawford
http://www.wikidata.org/entity/Q53405	Lauren Davis
http://www.wikidata.org/entity/Q53411	Margaret Osborne duPont
http://www.wikidata.org/entity/Q53414	Victoria Duval
http://www.wikidata.org/entity/Q53418	Irina Falconi
http://www.wikidata.org/entity/Q61134	Hilde Gerg
http://www.wikidata.org/entity/Q61142	Claudia Kohde-Kilsch
http://www.wikidata.org/entity/Q61161	Judith Arndt
http://www.wikidata.org/entity/Q61174	Sabine Braun
http://www.wikidata.org/entity/Q61178	Bertha Pappenheim
http://www.wikidata.org/entity/Q61198	Pat Barker
http://www.wikidata.org/entity/Q61221	Amalie Auguste of Bavaria
http://www.wikidata.org/entity/Q61227	Petra Kelly
http://www.wikidata.org/entity/Q61234	Princess Adelgunde of Bavaria
http://www.wikidata.org/entity/Q61238	Nina Hoss
http://www.wikidata.org/entity/Q61241	Princess Hildegard of Bavaria
http://www.wikidata.org/entity/Q61243	Princess Alexandra of Hanover
http://www.wikidata.org/entity/Q61244	Jasmin Wagner
http://www.wikidata.org/entity/Q61249	Petra Roth
http://www.wikidata.org/entity/Q61252	Gisela Mauermayer
http://www.wikidata.org/entity/Q61261	Judith of Habsburg
http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q61299	Zinaida Greceanîi
http://www.wikidata.org/entity/Q61307	Ulla Schmidt
http://www.wikidata.org/entity/Q61328	Princess Augusta of Cambridge
http://www.wikidata.org/entity/Q61338	Princess Margaret of Prussia
http://www.wikidata.org/entity/Q61345	Princess Alexandra of Saxe-Coburg and Gotha
http://www.wikidata.org/entity/Q61351	Frederica of Hanover
http://www.wikidata.org/entity/Q61376	Petra Schürmann
http://www.wikidata.org/entity/Q61389	Elisabeth of the Palatinate
http://www.wikidata.org/entity/Q61393	Johanna Wokalek
http://www.wikidata.org/entity/Q61412	Eleanor Marx
http://www.wikidata.org/entity/Q61413	Waltraud Meier
http://www.wikidata.org/entity/Q61440	Johanna Schopenhauer
http://www.wikidata.org/entity/Q61448	Hermine Reuss of Greiz
http://www.wikidata.org/entity/Q61449	Princess Victoria of Saxe-Coburg and Gotha
http://www.wikidata.org/entity/Q61450	Duchess Marie Gabrielle in Bavaria
http://www.wikidata.org/entity/Q61452	Marie of Saxe-Altenburg
http://www.wikidata.org/entity/Q61460	Alina Astafei
http://www.wikidata.org/entity/Q61475	Maria of the Palatinate-Simmern
http://www.wikidata.org/entity/Q61479	Claudia Losch
http://www.wikidata.org/entity/Q61483	Nadine Müller
http://www.wikidata.org/entity/Q61487	Princess Marie of Waldeck and Pyrmont
http://www.wikidata.org/entity/Q61489	Countess Augusta Reuss of Ebersdorf
http://www.wikidata.org/entity/Q61491	Gertrude of Merania
http://www.wikidata.org/entity/Q61494	Cornelia Oschkenat
http://www.wikidata.org/entity/Q61499	Susanne Riesch
http://www.wikidata.org/entity/Q61505	Ilke Wyludda
http://www.wikidata.org/entity/Q61519	Marie-Cécile Moerdijk
http://www.wikidata.org/entity/Q61527	Herta Oberheuser
http://www.wikidata.org/entity/Q61555	Qurratulain Hyder
http://www.wikidata.org/entity/Q61569	Martina Ertl-Renz
http://www.wikidata.org/entity/Q61577	Andrea Ypsilanti
http://www.wikidata.org/entity/Q61594	Meret Oppenheim
http://www.wikidata.org/entity/Q61597	Erika Mann
http://www.wikidata.org/entity/Q61606	Laura Dekker
http://www.wikidata.org/entity/Q61620	Cunigunde of Luxembourg
http://www.wikidata.org/entity/Q61624	Rosi Mittermaier
http://www.wikidata.org/entity/Q61641	Lilli Lehmann
http://www.wikidata.org/entity/Q61649	Duchess Maria Antonia of Bavaria
http://www.wikidata.org/entity/Q61700	Katrin Apel
http://www.wikidata.org/entity/Q61727	Stefanie Böhler
http://www.wikidata.org/entity/Q61781	Duchess Louise Charlotte of Mecklenburg-Schwerin
http://www.wikidata.org/entity/Q61789	Princess Marie Auguste of Thurn and Taxis
http://www.wikidata.org/entity/Q61793	Rahel Varnhagen
http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q61826	Joanna Elisabeth of Holstein-Gottorp
http://www.wikidata.org/entity/Q61873	Dorothea of Brandenburg
http://www.wikidata.org/entity/Q61876	Agnes of Merania
http://www.wikidata.org/entity/Q61897	Erika Steinbach
http://www.wikidata.org/entity/Q61898	Bettie Page
http://www.wikidata.org/entity/Q61911	Princess Therese of Saxe-Altenburg
http://www.wikidata.org/entity/Q61916	Sabine Busch
http://www.wikidata.org/entity/Q61934	Gertrude the Great
http://www.wikidata.org/entity/Q61935	Nadine Kleinert
http://www.wikidata.org/entity/Q61938	Hannelore Kraft
http://www.wikidata.org/entity/Q61940	Zinaida Gippius
http://www.wikidata.org/entity/Q61943	Verena Sailer
http://www.wikidata.org/entity/Q61958	Janine Tugonon
http://www.wikidata.org/entity/Q61978	Judith of Schweinfurt
http://www.wikidata.org/entity/Q61983	Jessica Sanchez
http://www.wikidata.org/entity/Q62024	Stéphanie de Beauharnais
http://www.wikidata.org/entity/Q62025	Princess Sophia Dorothea of Prussia
http://www.wikidata.org/entity/Q62033	Gisela of Swabia
http://www.wikidata.org/entity/Q62036	Princess Alexandra of Bavaria
http://www.wikidata.org/entity/Q62038	Julia Franck
http://www.wikidata.org/entity/Q62041	Elisabeth Christine of Brunswick-Wolfenbüttel, Crown Princess of Prussia
http://www.wikidata.org/entity/Q62043	Princess Philippine Charlotte of Prussia
http://www.wikidata.org/entity/Q62048	Maria Sofia of Neuburg
http://www.wikidata.org/entity/Q62053	Karoline von Günderrode
http://www.wikidata.org/entity/Q62054	Gertrude of Süpplingenburg
http://www.wikidata.org/entity/Q62057	Irina Gaidamachuk
http://www.wikidata.org/entity/Q62058	Irmgard Möller
http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of Zweibrücken
http://www.wikidata.org/entity/Q62067	Gerda Christian
http://www.wikidata.org/entity/Q62068	Princess Augusta of Hesse-Kassel
http://www.wikidata.org/entity/Q62104	Anne Christine of Sulzbach
http://www.wikidata.org/entity/Q62107	Amalie of Zweibrücken-Birkenfeld
http://www.wikidata.org/entity/Q62134	Edna St. Vincent Millay
http://www.wikidata.org/entity/Q62135	Sexy Cora
http://www.wikidata.org/entity/Q62136	Prachi Desai
http://www.wikidata.org/entity/Q62157	Fanny Chmelar
http://www.wikidata.org/entity/Q62173	Sabine Leutheusser-Schnarrenberger
http://www.wikidata.org/entity/Q62174	Hilde Krahwinkel Sperling
http://www.wikidata.org/entity/Q62183	Cilly Aussem
http://www.wikidata.org/entity/Q62208	Barbara Rittner
http://www.wikidata.org/entity/Q62217	Magdalena Sibylla of Hesse-Darmstadt
http://www.wikidata.org/entity/Q62223	Renata of Lorraine
http://www.wikidata.org/entity/Q62245	Daniela Anschütz-Thoms
http://www.wikidata.org/entity/Q62253	Meredith Michaels-Beerbaum
http://www.wikidata.org/entity/Q62261	Théodolinde de Beauharnais
http://www.wikidata.org/entity/Q62264	Princess Marie Amelie of Baden
http://www.wikidata.org/entity/Q62267	Princess Auguste of Bavaria
http://www.wikidata.org/entity/Q62274	Elisa Radziwill
http://www.wikidata.org/entity/Q62276	Kelly Trump
http://www.wikidata.org/entity/Q62284	Princess Mathilde of Saxony
http://www.wikidata.org/entity/Q62294	Ingrid Becker
http://www.wikidata.org/entity/Q62308	Anneliese Rothenberger
http://www.wikidata.org/entity/Q62310	Senta Berger
http://www.wikidata.org/entity/Q62318	Giada Gray
http://www.wikidata.org/entity/Q62319	Elisabeth Pähtz
http://www.wikidata.org/entity/Q62327	Magda Schneider
http://www.wikidata.org/entity/Q62335	Christl Cranz
http://www.wikidata.org/entity/Q62343	Michaele Schreyer
http://www.wikidata.org/entity/Q62346	Katja Riemann
http://www.wikidata.org/entity/Q62353	Karin Dor
http://www.wikidata.org/entity/Q62365	Marie Luise Kaschnitz
http://www.wikidata.org/entity/Q62366	Rebecca Harms
http://www.wikidata.org/entity/Q62388	Viola Bauer
http://www.wikidata.org/entity/Q62393	Princess Amelia of Great Britain
http://www.wikidata.org/entity/Q62404	Sophie von La Roche
http://www.wikidata.org/entity/Q62430	Emilie Schindler
http://www.wikidata.org/entity/Q62441	Martina Strutz
http://www.wikidata.org/entity/Q62443	Marion Gräfin Dönhoff
http://www.wikidata.org/entity/Q62448	Hannah Stockbauer
http://www.wikidata.org/entity/Q62485	Herta Bothe
http://www.wikidata.org/entity/Q62488	Manuela Henkel
http://www.wikidata.org/entity/Q62489	Christina Geiger
http://www.wikidata.org/entity/Q62508	Barbara Meier
http://www.wikidata.org/entity/Q62510	Heike Makatsch
http://www.wikidata.org/entity/Q62511	Amalia of Solms-Braunfels
http://www.wikidata.org/entity/Q62522	Natalia Pavlova
http://www.wikidata.org/entity/Q62530	Maria Saliba marian
http://www.wikidata.org/entity/Q62539	Gudrun Burwitz
http://www.wikidata.org/entity/Q62549	Princess Eleonore of Solms-Hohensolms-Lich
http://www.wikidata.org/entity/Q62550	Duchess Sophia Charlotte of Oldenburg
http://www.wikidata.org/entity/Q62558	Cyd Charisse
http://www.wikidata.org/entity/Q62581	Natja Brunckhorst
http://www.wikidata.org/entity/Q62593	Landgravine Marie Louise of Hesse-Kassel
http://www.wikidata.org/entity/Q62618	Anny Ondra
http://www.wikidata.org/entity/Q62620	Dita Parlo
http://www.wikidata.org/entity/Q62648	Antje Traue
http://www.wikidata.org/entity/Q62672	Freya von Moltke
