# Output from https://query.wikidata.org/#SELECT%20%3Ftype%20%3FtypeLabel%0AWHERE%0A%7B%0A%09%3Ftype%20wdt%3AP31%20wd%3AQ11707%20.%0A%09SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22nl%22%20.%20%7D%0A%7D
type	typeLabel
http://www.wikidata.org/entity/Q6413911	Kinkead's
http://www.wikidata.org/entity/Q6415895	Kirkwood Inn & Saloon
http://www.wikidata.org/entity/Q6420169	Klein Paardenburg
http://www.wikidata.org/entity/Q6422873	Knockinaam Lodge
http://www.wikidata.org/entity/Q6426166	Kohvik Moon
http://www.wikidata.org/entity/Q6428210	Komatsu
http://www.wikidata.org/entity/Q6428315	Komi
http://www.wikidata.org/entity/Q6429123	Kong Hans Kælder
http://www.wikidata.org/entity/Q6430559	KookyCanuck
http://www.wikidata.org/entity/Q6432265	Koriander (restaurant)
http://www.wikidata.org/entity/Q6433415	Kossar's Bialys
http://www.wikidata.org/entity/Q6435055	Kowloon Restaurant
http://www.wikidata.org/entity/Q6445231	Kuo Yuan
http://www.wikidata.org/entity/Q6455533	L'Ambroisie
http://www.wikidata.org/entity/Q6455605	L'As du Fallafel
http://www.wikidata.org/entity/Q6455614	L'Astrance
http://www.wikidata.org/entity/Q6455617	L'Atelier de Joël Robuchon
http://www.wikidata.org/entity/Q6455618	L'Atelier de Joël Robuchon
http://www.wikidata.org/entity/Q6455622	L'Auberge
http://www.wikidata.org/entity/Q6455633	L'Autre Pied
http://www.wikidata.org/entity/Q6455655	L'Ecrivain
http://www.wikidata.org/entity/Q6455662	L'Enclume
http://www.wikidata.org/entity/Q6455675	L'Entrecôte
http://www.wikidata.org/entity/Q6455693	L'Escargot
http://www.wikidata.org/entity/Q6455696	L'Espalier
http://www.wikidata.org/entity/Q6455839	L'Ortolan
http://www.wikidata.org/entity/Q6455842	L'Osier
http://www.wikidata.org/entity/Q6456854	L2O
http://www.wikidata.org/entity/Q6460778	LaMar's Donuts
http://www.wikidata.org/entity/Q6461411	La Bécasse
http://www.wikidata.org/entity/Q6462192	La Degustation
http://www.wikidata.org/entity/Q6462485	La Ferme de Mon Père
http://www.wikidata.org/entity/Q6462920	La Grenouille
http://www.wikidata.org/entity/Q6463653	La Mallorquina
http://www.wikidata.org/entity/Q6464162	La Noisette
http://www.wikidata.org/entity/Q6465296	La Société
http://www.wikidata.org/entity/Q6465367	La Tante Claire
http://www.wikidata.org/entity/Q6465803	La Vilette
http://www.wikidata.org/entity/Q6466276	La mère Bourgeois
http://www.wikidata.org/entity/Q6466277	La mère Brazier
http://www.wikidata.org/entity/Q6469811	Ladora Savings Bank
http://www.wikidata.org/entity/Q6473662	Lai Sin's
http://www.wikidata.org/entity/Q6488471	Lapérouse
http://www.wikidata.org/entity/Q6506535	Le Bec-Fin
http://www.wikidata.org/entity/Q6506539	Le Bernardin
http://www.wikidata.org/entity/Q6506629	Le Calandre
http://www.wikidata.org/entity/Q6506674	Le Champignon Sauvage
http://www.wikidata.org/entity/Q6506697	Le Chat Qui Pêche
http://www.wikidata.org/entity/Q6506699	Le Chateaubriand
http://www.wikidata.org/entity/Q6506748	Le Cirque
http://www.wikidata.org/entity/Q6507158	Le Louis XV
http://www.wikidata.org/entity/Q6507353	Le Mérinos d'Or
http://www.wikidata.org/entity/Q6507395	Le Papillon
http://www.wikidata.org/entity/Q6507658	Le Sapiche
http://www.wikidata.org/entity/Q6512808	Lee's Diner
http://www.wikidata.org/entity/Q6523478	Leo's Tavern
http://www.wikidata.org/entity/Q6524458	Leon's Frozen Custard
http://www.wikidata.org/entity/Q6529391	Les Créations de Narisawa
http://www.wikidata.org/entity/Q6529846	Les Patrons Cuisiniers
http://www.wikidata.org/entity/Q6529901	Les Quatre Saisons
http://www.wikidata.org/entity/Q6529965	Les Saveurs de Jean-Christophe Novelli
http://www.wikidata.org/entity/Q6542761	Librije's Zusje
http://www.wikidata.org/entity/Q6546019	Light Horse Tavern
http://www.wikidata.org/entity/Q6552383	Lindenhorst
http://www.wikidata.org/entity/Q6552965	Lindy's
http://www.wikidata.org/entity/Q6583991	Royal Dragon Restaurant
http://www.wikidata.org/entity/Q6586839	El Gaucho
http://www.wikidata.org/entity/Q6649212	Little Bohemia Lodge
http://www.wikidata.org/entity/Q6650522	Little Joe's
http://www.wikidata.org/entity/Q6652181	Little Tavern
http://www.wikidata.org/entity/Q6664714	Locanda Locatelli
http://www.wikidata.org/entity/Q6665334	Locke-Ober
http://www.wikidata.org/entity/Q6665372	The Knesset Members' Restaurant
http://www.wikidata.org/entity/Q6666530	Loeb's NY Deli
http://www.wikidata.org/entity/Q6670874	London Trocadero
http://www.wikidata.org/entity/Q6683248	Los Roques Restaurante
http://www.wikidata.org/entity/Q6685659	Lou Mitchell's
http://www.wikidata.org/entity/Q6697755	Lucknam Park
http://www.wikidata.org/entity/Q6698138	Lucy's Cafe
http://www.wikidata.org/entity/Q6701574	Luk Yu
http://www.wikidata.org/entity/Q6703341	Lumière
http://www.wikidata.org/entity/Q6704272	Lung King Heen
http://www.wikidata.org/entity/Q6705024	Lusardi's
http://www.wikidata.org/entity/Q6706049	Lutèce
http://www.wikidata.org/entity/Q6706050	Lutèce
http://www.wikidata.org/entity/Q6720697	Ma Bourgogne
http://www.wikidata.org/entity/Q6721016	Maaemo
http://www.wikidata.org/entity/Q6735084	Mai's
http://www.wikidata.org/entity/Q6735186	Mai Wah Museum
http://www.wikidata.org/entity/Q6735278	Maid-Rite Sandwich Shop
http://www.wikidata.org/entity/Q6735964	Main Deli Steak House
http://www.wikidata.org/entity/Q6737029	Maison Cartier
http://www.wikidata.org/entity/Q6737040	Maison Novelli
http://www.wikidata.org/entity/Q6737046	Maison Pic
http://www.wikidata.org/entity/Q6738531	Mak's Noodle
http://www.wikidata.org/entity/Q6744170	Mallie's Sports Grill & Bar
http://www.wikidata.org/entity/Q6744675	Malta Kiosk
http://www.wikidata.org/entity/Q6745276	Mama Dip's
http://www.wikidata.org/entity/Q6745298	Mama Lo's
http://www.wikidata.org/entity/Q6746258	Man Ray
http://www.wikidata.org/entity/Q6746772	Manairó
http://www.wikidata.org/entity/Q6749133	Mangrove restaurant
http://www.wikidata.org/entity/Q6751531	Manresa
http://www.wikidata.org/entity/Q6752183	Mantra
http://www.wikidata.org/entity/Q6758739	Marea
http://www.wikidata.org/entity/Q6760189	Margaritaville Casino and Restaurant
http://www.wikidata.org/entity/Q6766136	Mariënhof
http://www.wikidata.org/entity/Q6780198	Mary Mac's Tea Room
http://www.wikidata.org/entity/Q6782218	Mas
http://www.wikidata.org/entity/Q6783747	Masonic Temple
http://www.wikidata.org/entity/Q6788094	Matsugen
http://www.wikidata.org/entity/Q6788252	Matt's Bar
http://www.wikidata.org/entity/Q6788256	Matt's Place Drive-In
http://www.wikidata.org/entity/Q6792387	Maui Tacos
http://www.wikidata.org/entity/Q6794476	Max's Famous Hotdogs
http://www.wikidata.org/entity/Q6796151	Maxwell Street Depot
http://www.wikidata.org/entity/Q6820422	Q6820422
http://www.wikidata.org/entity/Q6836541	Michel Richard Citronelle
http://www.wikidata.org/entity/Q6836880	Michelin House
http://www.wikidata.org/entity/Q6838530	Mickey's Diner
http://www.wikidata.org/entity/Q6838849	Mickies Dairy Bar
http://www.wikidata.org/entity/Q6841166	Middendorf's
http://www.wikidata.org/entity/Q6842960	Midpoint Café
http://www.wikidata.org/entity/Q6843043	Midsummer House
http://www.wikidata.org/entity/Q6843282	Midway Gardens
http://www.wikidata.org/entity/Q6849999	Mikla Restaurant
http://www.wikidata.org/entity/Q6851623	Milestones Grill and Bar
http://www.wikidata.org/entity/Q6853136	HaPil Restaurant
http://www.wikidata.org/entity/Q6858003	Milk Pail Restaurant
http://www.wikidata.org/entity/Q6866455	Café Riche
http://www.wikidata.org/entity/Q6872304	Mirabelle
http://www.wikidata.org/entity/Q6872943	Mirazur
http://www.wikidata.org/entity/Q6875313	Mise en Place
http://www.wikidata.org/entity/Q6876226	Miss Bellows Falls Diner
http://www.wikidata.org/entity/Q6880105	Mister C's
http://www.wikidata.org/entity/Q6884112	Mixt Greens
http://www.wikidata.org/entity/Q6884152	Miya's
http://www.wikidata.org/entity/Q6886217	Mo Gridder's
http://www.wikidata.org/entity/Q6888549	Modern Apizza
http://www.wikidata.org/entity/Q6888636	Modern Diner
http://www.wikidata.org/entity/Q6895120	Abu Hassan
http://www.wikidata.org/entity/Q6897186	Moments
http://www.wikidata.org/entity/Q6897409	Momofuku
http://www.wikidata.org/entity/Q6903034	Mont Blanc Restaurant
http://www.wikidata.org/entity/Q6906314	Montreal Pool Room
http://www.wikidata.org/entity/Q6907048	Moo
http://www.wikidata.org/entity/Q6907053	Moo Moo Restaurant
http://www.wikidata.org/entity/Q6907555	Moon River Brewing Company
http://www.wikidata.org/entity/Q6908690	Moosewood Restaurant
http://www.wikidata.org/entity/Q6909177	Moran's Oyster Cottage
http://www.wikidata.org/entity/Q6915388	Mosca's
http://www.wikidata.org/entity/Q6915421	Mosconi
http://www.wikidata.org/entity/Q6929789	Mrs. Jay's
http://www.wikidata.org/entity/Q6929915	Mrs. Wilkes' Dining Room
http://www.wikidata.org/entity/Q6933698	Mul Yam
http://www.wikidata.org/entity/Q6939785	Murugan Idli Shop
http://www.wikidata.org/entity/Q6943139	Musso & Frank Grill
http://www.wikidata.org/entity/Q6943793	Mutfak Sanatlari Akademisi
http://www.wikidata.org/entity/Q6964451	Nanxiang Steamed Bun Restaurant
http://www.wikidata.org/entity/Q6964791	Napa Rose
http://www.wikidata.org/entity/Q6981171	Naugles
http://www.wikidata.org/entity/Q6982366	Q6982366
http://www.wikidata.org/entity/Q6987964	Neichel
http://www.wikidata.org/entity/Q6989993	Nell's
http://www.wikidata.org/entity/Q7006839	New Deal Cafe
http://www.wikidata.org/entity/Q7017597	Newcomb's Ranch
http://www.wikidata.org/entity/Q7018970	Newport Restaurant
http://www.wikidata.org/entity/Q7020950	Next
http://www.wikidata.org/entity/Q7028017	Nick Tahou Hots
http://www.wikidata.org/entity/Q7034331	Nihonryori Ryugin
http://www.wikidata.org/entity/Q7056020	North Main BBQ
http://www.wikidata.org/entity/Q7057767	Northcote Manor
http://www.wikidata.org/entity/Q7067680	Nu-Way Weiners
http://www.wikidata.org/entity/Q7069674	Numero 28
http://www.wikidata.org/entity/Q7071369	Náncsi Néni
http://www.wikidata.org/entity/Q7071526	Nørrebro Bryghus
http://www.wikidata.org/entity/Q7074427	Oasis Restaurant
http://www.wikidata.org/entity/Q7074599	Obalende Suya Express Restaurant
http://www.wikidata.org/entity/Q7083901	Old Ebbitt Grill
http://www.wikidata.org/entity/Q7084525	Old Mill Inn & Spa
http://www.wikidata.org/entity/Q7085265	Old Town Bar and Restaurant
http://www.wikidata.org/entity/Q7085371	Old Vicarage
http://www.wikidata.org/entity/Q7092164	Onder de Boompjes
http://www.wikidata.org/entity/Q7092754	One If By Land, Two If By Sea Restaurant
http://www.wikidata.org/entity/Q7093416	One World Cafe
http://www.wikidata.org/entity/Q7102546	Original Joe's
http://www.wikidata.org/entity/Q7106902	Oskar Blues Brewery
http://www.wikidata.org/entity/Q7119804	PM Park, Clear Lake, Iowa
http://www.wikidata.org/entity/Q7127682	Pall Mall Restaurant
http://www.wikidata.org/entity/Q7131356	Pann's
http://www.wikidata.org/entity/Q7131510	Panorama Lounge
http://www.wikidata.org/entity/Q7132533	Papaya King
http://www.wikidata.org/entity/Q7137749	Park Grill
http://www.wikidata.org/entity/Q7142773	Passione
http://www.wikidata.org/entity/Q7142946	Pasta Pomodoro
http://www.wikidata.org/entity/Q7143175	Pat's Hubba Hubba
http://www.wikidata.org/entity/Q7143177	Pat's King of Steaks
http://www.wikidata.org/entity/Q7148213	Patsy's Pizzeria
http://www.wikidata.org/entity/Q7148215	Patsy's
http://www.wikidata.org/entity/Q7160832	Peg’s Cantina
http://www.wikidata.org/entity/Q7160898	Pei Wei Asian Diner
http://www.wikidata.org/entity/Q7169971	Perry Wiles Grocery Company
http://www.wikidata.org/entity/Q7171811	Pete's Tavern
http://www.wikidata.org/entity/Q7180804	Pharmacy
http://www.wikidata.org/entity/Q7190888	Pickle Barrel
http://www.wikidata.org/entity/Q7191475	Pied à Terre
http://www.wikidata.org/entity/Q7192039	Pierre
http://www.wikidata.org/entity/Q7196661	Pioneer Chicken
http://www.wikidata.org/entity/Q7197852	Pirates' House
http://www.wikidata.org/entity/Q7198926	Pithari Taverna
http://www.wikidata.org/entity/Q7201705	Plas Bodegroes
http://www.wikidata.org/entity/Q7208416	Poirier's Diner
http://www.wikidata.org/entity/Q7208553	Pok Pok
http://www.wikidata.org/entity/Q7228480	Ponzio's
http://www.wikidata.org/entity/Q7229596	Pops
http://www.wikidata.org/entity/Q7231273	Port of Subs
http://www.wikidata.org/entity/Q7231899	Portland City Grill
http://www.wikidata.org/entity/Q7245235	Prinses Juliana
http://www.wikidata.org/entity/Q7250793	Prospect Park, Reading
http://www.wikidata.org/entity/Q7259065	Pujol
http://www.wikidata.org/entity/Q7260368	Punk's Backyard Grill
http://www.wikidata.org/entity/Q7264737	Pétrus
http://www.wikidata.org/entity/Q7269616	Quay
http://www.wikidata.org/entity/Q7272809	Quo Vadis
http://www.wikidata.org/entity/Q7276752	RIA
http://www.wikidata.org/entity/Q7282579	Raffles Hotel
http://www.wikidata.org/entity/Q7284154	Railway Exchange Building and Huber's Restaurant
http://www.wikidata.org/entity/Q7284581	Rainbow Bar and Grill
http://www.wikidata.org/entity/Q7288412	Ram's Horn
http://www.wikidata.org/entity/Q7292889	Rangoli Restaurant
http://www.wikidata.org/entity/Q7293657	Rao's
http://www.wikidata.org/entity/Q7295148	Rasoi
http://www.wikidata.org/entity/Q7297098	Ray's Hell Burger
http://www.wikidata.org/entity/Q7297101	Ray's Pizza
http://www.wikidata.org/entity/Q7303406	Red's Eats
http://www.wikidata.org/entity/Q7303407	Red's Giant Hamburg
http://www.wikidata.org/entity/Q7304599	Red Mill Burgers
http://www.wikidata.org/entity/Q7305090	Red Square
http://www.wikidata.org/entity/Q7305590	Alien Pizza Planet
http://www.wikidata.org/entity/Q7312396	Renaissance
http://www.wikidata.org/entity/Q7316080	Restaurant Apicius
http://www.wikidata.org/entity/Q7316081	Restaurant Aquavit
http://www.wikidata.org/entity/Q7316085	Restaurant Gordon Ramsay
http://www.wikidata.org/entity/Q7316090	Restaurant Nathan Outlaw
http://www.wikidata.org/entity/Q7316091	Restaurant Nora
http://www.wikidata.org/entity/Q7316095	Restaurant Row
http://www.wikidata.org/entity/Q7316098	Restaurant Vermeer
http://www.wikidata.org/entity/Q7316104	Restaurante Arroyo
http://www.wikidata.org/entity/Q7317397	Reuben's Restaurant
http://www.wikidata.org/entity/Q7321041	Rhodes Twenty Four
http://www.wikidata.org/entity/Q7321044	Rhodes W1
http://www.wikidata.org/entity/Q7321607	Rhydspence Inn
http://www.wikidata.org/entity/Q7331114	Richtree Market
http://www.wikidata.org/entity/Q7332017	Ricky's Sports Theatre and Grill
http://www.wikidata.org/entity/Q7333089	Riegeldale Tavern
http://www.wikidata.org/entity/Q7338587	Riverside Restaurant
http://www.wikidata.org/entity/Q7354299	Rock Café
http://www.wikidata.org/entity/Q7367508	Roscoe Diner
http://www.wikidata.org/entity/Q7368872	Rosie's Diner
http://www.wikidata.org/entity/Q7371345	Roussillon
http://www.wikidata.org/entity/Q7374424	Royal Mail Restaurant
http://www.wikidata.org/entity/Q7377554	Rudy's Can't Fail Cafe
http://www.wikidata.org/entity/Q7379013	Rules
http://www.wikidata.org/entity/Q7381570	Russell House and Store
http://www.wikidata.org/entity/Q7382489	Rustic Inn
http://www.wikidata.org/entity/Q7383537	Rutt's Hut
http://www.wikidata.org/entity/Q7398485	Safe House Restaurant
http://www.wikidata.org/entity/Q7404775	Salisbury House
http://www.wikidata.org/entity/Q7406291	Salumeria Rosi Parmacotto
http://www.wikidata.org/entity/Q7406293	Salumi
http://www.wikidata.org/entity/Q7407202	Sam Bond's Garage
http://www.wikidata.org/entity/Q7408347	Sam Wo
http://www.wikidata.org/entity/Q7409060	Sambo's
http://www.wikidata.org/entity/Q7413990	San Francisco Creamery
http://www.wikidata.org/entity/Q7414691	San Lorenzo
http://www.wikidata.org/entity/Q7423790	Sardi's
http://www.wikidata.org/entity/Q7428154	Savelberg
http://www.wikidata.org/entity/Q7429453	Saüc
http://www.wikidata.org/entity/Q7429966	Scandinavian Kitchen
http://www.wikidata.org/entity/Q7433122	Schwa
http://www.wikidata.org/entity/Q7434345	Sconyers Bar-B-Que
http://www.wikidata.org/entity/Q7439915	Sea Horse
http://www.wikidata.org/entity/Q7446860	Seinpost
http://www.wikidata.org/entity/Q7449501	Seminole Cafe and Hotel
http://www.wikidata.org/entity/Q7458172	Seward Community Cafe
http://www.wikidata.org/entity/Q7459744	Sfäär
http://www.wikidata.org/entity/Q7460891	Shady Glen
http://www.wikidata.org/entity/Q7461268	Shah Ghouse Café
http://www.wikidata.org/entity/Q7477293	Dikker & Thijs
http://www.wikidata.org/entity/Q7477690	't Amsterdammertje
http://www.wikidata.org/entity/Q7490476	Sharrow Bay Country House
http://www.wikidata.org/entity/Q7500236	Sholl's Colonial Cafeteria
http://www.wikidata.org/entity/Q7501259	Shopsy's
http://www.wikidata.org/entity/Q7501292	Shore Club
http://www.wikidata.org/entity/Q7502273	Shorty's Lunch
http://www.wikidata.org/entity/Q7505014	Shun Lee Palace
http://www.wikidata.org/entity/Q7507429	Sichuan Food
http://www.wikidata.org/entity/Q7508492	Sidetrack Bar & Grill
http://www.wikidata.org/entity/Q7512860	Signatures Restaurant
http://www.wikidata.org/entity/Q7516379	Silver Star Cafe
http://www.wikidata.org/entity/Q7518027	Simms Building
http://www.wikidata.org/entity/Q7533033	Sixteen
http://www.wikidata.org/entity/Q7534253	Skee's Diner
http://www.wikidata.org/entity/Q7537159	SkyCity
http://www.wikidata.org/entity/Q7540896	Slippery Noodle Inn
http://www.wikidata.org/entity/Q7541933	Slow's Bar BQ
http://www.wikidata.org/entity/Q7543652	Smalley's Inn & Restaurant
http://www.wikidata.org/entity/Q7547201	Snakes and Lattes
http://www.wikidata.org/entity/Q7547504	Sneaky Dee's
http://www.wikidata.org/entity/Q7548127	Snow's BBQ
http://www.wikidata.org/entity/Q7558444	Solo
http://www.wikidata.org/entity/Q7562261	Sonoy
http://www.wikidata.org/entity/Q7565045	Soup Kitchen International
http://www.wikidata.org/entity/Q7565187	Sourdough Lodge
http://www.wikidata.org/entity/Q7573075	Spandershoeve
http://www.wikidata.org/entity/Q7573714	Sparks Steak House
http://www.wikidata.org/entity/Q7577732	Spiral Diner
http://www.wikidata.org/entity/Q7581512	Spumoni Gardens
http://www.wikidata.org/entity/Q7588869	St. John
http://www.wikidata.org/entity/Q7596782	Stage Deli
http://www.wikidata.org/entity/Q7600882	Star Seafood Floating Restaurant
http://www.wikidata.org/entity/Q7600937	Star Theater
http://www.wikidata.org/entity/Q7602232	Starr Restaurant Organization
http://www.wikidata.org/entity/Q7603572	State Theatre
http://www.wikidata.org/entity/Q7604124	Statholdergaarden
http://www.wikidata.org/entity/Q7615689	Stewart's Restaurants
http://www.wikidata.org/entity/Q7616313	Sticky Fingers RibHouse
http://www.wikidata.org/entity/Q7624069	Strip House
http://www.wikidata.org/entity/Q7628953	Sturehof
http://www.wikidata.org/entity/Q7637817	Summit Inn
http://www.wikidata.org/entity/Q7638521	Sun Sui Wah
http://www.wikidata.org/entity/Q7641264	Sunset Grill
http://www.wikidata.org/entity/Q7648919	Sushi Saito
http://www.wikidata.org/entity/Q7648923	Sushi Seki
http://www.wikidata.org/entity/Q7648927	Sushi Yasuda
http://www.wikidata.org/entity/Q7648933	Sushi of Gari
http://www.wikidata.org/entity/Q7652965	Swagman Restaurant
http://www.wikidata.org/entity/Q7654098	E. S. Swayze Drugstore
http://www.wikidata.org/entity/Q7660869	Sylvia's Restaurant of Harlem
http://www.wikidata.org/entity/Q7674616	Tadich Grill
http://www.wikidata.org/entity/Q7680368	Talula's Table
http://www.wikidata.org/entity/Q7686852	Tartine
http://www.wikidata.org/entity/Q7687721	Tastee Diner
http://www.wikidata.org/entity/Q7687751	Tasty Sandwich Shop
http://www.wikidata.org/entity/Q7689027	Tavares (restaurant)
http://www.wikidata.org/entity/Q7690498	Taïm
http://www.wikidata.org/entity/Q7691706	Teaneck Kebab House
http://www.wikidata.org/entity/Q7691971	Teatro ZinZanni
http://www.wikidata.org/entity/Q7692932	Ted's Restaurant
http://www.wikidata.org/entity/Q7693596	Ted Peters Famous Smoked Fish
http://www.wikidata.org/entity/Q7695362	Tekka Centre
http://www.wikidata.org/entity/Q7711951	The 5 Point Cafe
http://www.wikidata.org/entity/Q7714860	The Attic
http://www.wikidata.org/entity/Q7716549	The Berghoff
http://www.wikidata.org/entity/Q7717578	The Big Chill Cafe
http://www.wikidata.org/entity/Q7717822	The Big Texan Steak Ranch
http://www.wikidata.org/entity/Q7718301	The Black Dog
http://www.wikidata.org/entity/Q7719582	The Box Tree
http://www.wikidata.org/entity/Q7719863	The Brass Rail
http://www.wikidata.org/entity/Q7721243	The Capital Restaurant
http://www.wikidata.org/entity/Q7721382	The Carlu
http://www.wikidata.org/entity/Q7722523	Chiltern Cinema
http://www.wikidata.org/entity/Q7727918	The Crab Claw Restaurant
http://www.wikidata.org/entity/Q7728225	The Whitebrook
http://www.wikidata.org/entity/Q7730592	The Dome, Edinburgh
http://www.wikidata.org/entity/Q7730657	The Donut Hole
http://www.wikidata.org/entity/Q7734874	The Fort
http://www.wikidata.org/entity/Q7734981	The Four's
http://www.wikidata.org/entity/Q7735035	The Four Seasons Restaurant
http://www.wikidata.org/entity/Q7735253	The French House, Soho
http://www.wikidata.org/entity/Q7735397	The Fry Bread House
http://www.wikidata.org/entity/Q7735987	The Gay Hussar
http://www.wikidata.org/entity/Q7737322	The Goof
http://www.wikidata.org/entity/Q7738183	The Green Man and Still
http://www.wikidata.org/entity/Q7738706	The Hand & Flowers
http://www.wikidata.org/entity/Q7739428	The Herbfarm
http://www.wikidata.org/entity/Q7739721	The Hinds Head
http://www.wikidata.org/entity/Q7739860	The Hitching Post
http://www.wikidata.org/entity/Q7739924	The Hoito
http://www.wikidata.org/entity/Q7742075	The Inn at Little Washington
http://www.wikidata.org/entity/Q7742782	The Ivy
http://www.wikidata.org/entity/Q7744069	The Kegs Drive-In
http://www.wikidata.org/entity/Q7744782	The Kitchin
http://www.wikidata.org/entity/Q7746592	The Ledbury
http://www.wikidata.org/entity/Q7748047	London House
http://www.wikidata.org/entity/Q7751278	The Middle East
http://www.wikidata.org/entity/Q7752465	The Mount Bakery
http://www.wikidata.org/entity/Q7752795	The Mustard Seed
http://www.wikidata.org/entity/Q7754407	The Nosh Bar
http://www.wikidata.org/entity/Q7754962	The Olive Branch and Beech House
http://www.wikidata.org/entity/Q7755276	The Orbit Room
http://www.wikidata.org/entity/Q7755959	The Palm
http://www.wikidata.org/entity/Q7756442	The Peak Lookout
http://www.wikidata.org/entity/Q7759907	The Red Onion
http://www.wikidata.org/entity/Q7760021	The Refinery
http://www.wikidata.org/entity/Q7760329	The Restaurant at Meadowood
http://www.wikidata.org/entity/Q7760991	The River Café
http://www.wikidata.org/entity/Q7761046	The Rivoli
http://www.wikidata.org/entity/Q7761267	The Rock Store
http://www.wikidata.org/entity/Q7761482	The Elephant
http://www.wikidata.org/entity/Q7761921	The Ryland Inn
http://www.wikidata.org/entity/Q7762125	The Salt Lick
http://www.wikidata.org/entity/Q7766177	The Stagg Inn
http://www.wikidata.org/entity/Q7766278	The Star Inn
http://www.wikidata.org/entity/Q7766549	The Stinking Rose
http://www.wikidata.org/entity/Q7766590	The Stone Balloon
http://www.wikidata.org/entity/Q7768962	The Three Chimneys
http://www.wikidata.org/entity/Q7769759	The Towers
http://www.wikidata.org/entity/Q7770212	The Trident
http://www.wikidata.org/entity/Q7773693	The Water Club
http://www.wikidata.org/entity/Q7773745	The Waterside Inn
http://www.wikidata.org/entity/Q7775090	The Windmill
http://www.wikidata.org/entity/Q7775304	The Witchery by the Castle
http://www.wikidata.org/entity/Q7775450	The Wolseley
http://www.wikidata.org/entity/Q7775763	The Wool House
http://www.wikidata.org/entity/Q7796482	Thornton's Restaurant
http://www.wikidata.org/entity/Q7801275	Tiffany and Company Building
http://www.wikidata.org/entity/Q7814320	Toll House Inn
http://www.wikidata.org/entity/Q7814692	Tom's Kitchen
http://www.wikidata.org/entity/Q7814752	Tom Aikens
http://www.wikidata.org/entity/Q7820306	Tomorrowland Terrace
http://www.wikidata.org/entity/Q7820969	Tonga Room
http://www.wikidata.org/entity/Q7824131	Toomey's Mills
http://www.wikidata.org/entity/Q7824677	Top of the Hill Restaurant & Brewery
http://www.wikidata.org/entity/Q7824679	Top of the Mark
http://www.wikidata.org/entity/Q7824690	Top of the Stairs
http://www.wikidata.org/entity/Q7828399	Totonno's
http://www.wikidata.org/entity/Q7828685	Touchdown Tavern
http://www.wikidata.org/entity/Q7840381	Tribeca Grill
http://www.wikidata.org/entity/Q7843465	Triple Rock Social Club
http://www.wikidata.org/entity/Q7847093	Tru
http://www.wikidata.org/entity/Q7853517	Tupelo Honey Cafe
http://www.wikidata.org/entity/Q7857717	Twentsche Hoeve
http://www.wikidata.org/entity/Q7862459	Türkbalön
http://www.wikidata.org/entity/Q7862894	U-Drop Inn
http://www.wikidata.org/entity/Q7876695	Uchi
http://www.wikidata.org/entity/Q7881201	Umatilla Masonic Lodge Hall
http://www.wikidata.org/entity/Q7881256	Umberto's Clam House
http://www.wikidata.org/entity/Q7885655	Union Depot
http://www.wikidata.org/entity/Q7886046	Union Square Cafe
http://www.wikidata.org/entity/Q7913794	Van Zeller
http://www.wikidata.org/entity/Q7918202	Veeraswamy
http://www.wikidata.org/entity/Q7918382	Veggie Galaxy
http://www.wikidata.org/entity/Q7919630	Vendôme
http://www.wikidata.org/entity/Q7919737	Venetian Theatre
http://www.wikidata.org/entity/Q7920014	Veniero's
http://www.wikidata.org/entity/Q7922622	Versailles restaurant
http://www.wikidata.org/entity/Q7923183	Veselka
http://www.wikidata.org/entity/Q7923521	Vesuvio Cafe
http://www.wikidata.org/entity/Q7924401	Via Veneto
http://www.wikidata.org/entity/Q7929077	Vij's Restaurant
http://www.wikidata.org/entity/Q7930483	Villa Rozenrust
http://www.wikidata.org/entity/Q7930489	Villa San Michele Hotel
http://www.wikidata.org/entity/Q7934164	Virginia Cafe
http://www.wikidata.org/entity/Q7941645	Voodoo Doughnut
http://www.wikidata.org/entity/Q7942714	Vreugd en Rust
http://www.wikidata.org/entity/Q7962595	Wall Drug
http://www.wikidata.org/entity/Q7964102	Walter's Hot Dog Stand
http://www.wikidata.org/entity/Q7968287	Wapping Hydraulic Power Station
http://www.wikidata.org/entity/Q7972209	Washington Square Bar and Grill
http://www.wikidata.org/entity/Q7978771	Webers
http://www.wikidata.org/entity/Q7979573	Weenie Beenie
http://www.wikidata.org/entity/Q7979817	Weidmann's Restaurant
http://www.wikidata.org/entity/Q7992170	Wheeler's Frozen Dessert Co.
http://www.wikidata.org/entity/Q7994683	White Fence Farm
http://www.wikidata.org/entity/Q7994832	White Horse Tavern
http://www.wikidata.org/entity/Q7995037	White Manna
http://www.wikidata.org/entity/Q7995414	White Spot
http://www.wikidata.org/entity/Q7997481	Whoa Nellie Deli
http://www.wikidata.org/entity/Q7998090	Wich Stand
http://www.wikidata.org/entity/Q8001601	Wilensky's
http://www.wikidata.org/entity/Q8002053	Wilgenplas
http://www.wikidata.org/entity/Q8026007	Winstead's
http://www.wikidata.org/entity/Q8030339	Wollerich
http://www.wikidata.org/entity/Q8033075	Woodman's of Essex
http://www.wikidata.org/entity/Q8037460	Wow Cafe and Wingery
