type	typeLabel
http://www.wikidata.org/entity/Q28312	Q28312
http://www.wikidata.org/entity/Q28776	Basic
http://www.wikidata.org/entity/Q28936	Cloud Atlas
http://www.wikidata.org/entity/Q29313	The Watch
http://www.wikidata.org/entity/Q29327	Q29327
http://www.wikidata.org/entity/Q29446	Mama
http://www.wikidata.org/entity/Q29600	Aimée & Jaguar
http://www.wikidata.org/entity/Q29603	Q29603
http://www.wikidata.org/entity/Q29658	To Rome With Love
http://www.wikidata.org/entity/Q29697	Q29697
http://www.wikidata.org/entity/Q29733	Q29733
http://www.wikidata.org/entity/Q29816	Q29816
http://www.wikidata.org/entity/Q29867	En festlig dag
http://www.wikidata.org/entity/Q29871	Q29871
http://www.wikidata.org/entity/Q30931	Die Another Day
http://www.wikidata.org/entity/Q31148	Q31148
http://www.wikidata.org/entity/Q31198	Fortæl mig en gåde
http://www.wikidata.org/entity/Q31212	Q31212
http://www.wikidata.org/entity/Q31540	Q31540
http://www.wikidata.org/entity/Q31786	Isabella
http://www.wikidata.org/entity/Q31791	Q31791
http://www.wikidata.org/entity/Q31864	Q31864
