# Output from https://query.wikidata.org/#SELECT%20%3Ftype%20%3FtypeLabel%20%23%3Fsubtype%20%3FsubtypeLabel%20%23%28COUNT%28%3Fx%29%20AS%20%3Fcnt%29%0AWHERE%0A%7B%0A%09%3Ftype%20wdt%3AP31%2Fwdt%3AP279%2a%20wd%3AQ8065%20.%0A%09SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%22%20.%20%7D%0A%20%20%20%20%3Fsitelink%20schema%3Aabout%20%3Ftype%20.%0A%09%3Fsitelink%20schema%3AinLanguage%20%22en%22%20.%0A%20%20%20%20%3Fsitelink%20schema%3AisPartOf%20%5B%20wikibase%3AwikiGroup%20%22wikipedia%22%20%5D%20.%0A%7D
type	typeLabel
http://www.wikidata.org/entity/Q1091247	2004 Chūetsu earthquake
http://www.wikidata.org/entity/Q1131956	2009 Fiordland earthquake
http://www.wikidata.org/entity/Q1144135	1946 Aleutian Islands earthquake
http://www.wikidata.org/entity/Q1188930	1509 Istanbul earthquake
http://www.wikidata.org/entity/Q1066174	2012 East Azerbaijan earthquakes
http://www.wikidata.org/entity/Q1066427	April 2011 Miyagi earthquake
http://www.wikidata.org/entity/Q1109042	1570 Concepción earthquake
http://www.wikidata.org/entity/Q1161889	1877 Iquique earthquake
http://www.wikidata.org/entity/Q1163038	1952 Kern County earthquake
http://www.wikidata.org/entity/Q2702014	2012 Costa Rica earthquake
http://www.wikidata.org/entity/Q2910218	Galilee earthquake of 1837
http://www.wikidata.org/entity/Q2720241	April 2009 Afghanistan earthquake
http://www.wikidata.org/entity/Q2706283	1693 Sicily earthquake
http://www.wikidata.org/entity/Q2711484	2001 El Salvador earthquake
http://www.wikidata.org/entity/Q2877472	1531 Lisbon earthquake
http://www.wikidata.org/entity/Q2882539	Andalusian earthquake of 25 December 1884
http://www.wikidata.org/entity/Q2885880	1990 Luzon earthquake
http://www.wikidata.org/entity/Q2835945	1997 Cariaco earthquake
http://www.wikidata.org/entity/Q2801192	June 2011 Christchurch earthquake
http://www.wikidata.org/entity/Q2880031	1970 Colombia earthquake
http://www.wikidata.org/entity/Q2834857	1949 Tierra del Fuego earthquake
http://www.wikidata.org/entity/Q260775	1117 Verona earthquake
http://www.wikidata.org/entity/Q269069	2008 Peloponnese earthquake
http://www.wikidata.org/entity/Q282140	2010 Serbia earthquake
http://www.wikidata.org/entity/Q274498	1923 Great Kantō earthquake
http://www.wikidata.org/entity/Q328663	1992 Roermond earthquake
http://www.wikidata.org/entity/Q367449	1999 İzmit earthquake
http://www.wikidata.org/entity/Q3984656	1930 Irpinia earthquake
http://www.wikidata.org/entity/Q4115048	2004 Morocco earthquake
http://www.wikidata.org/entity/Q3673833	1859 Erzurum earthquake
http://www.wikidata.org/entity/Q3668393	1935 Digor earthquake
http://www.wikidata.org/entity/Q4065335	1902 Andijan earthquake
http://www.wikidata.org/entity/Q3668403	1924 Pasinler earthquake
http://www.wikidata.org/entity/Q3698408	1931 Valentine earthquake
http://www.wikidata.org/entity/Q3667179	1983 Erzurum earthquake
http://www.wikidata.org/entity/Q3984653	1688 Sannio earthquake
http://www.wikidata.org/entity/Q4115010	1986 Vrancea earthquake
http://www.wikidata.org/entity/Q4115120	1995 Gulf of Aqaba earthquake
http://www.wikidata.org/entity/Q3718708	62 Pompeii earthquake
http://www.wikidata.org/entity/Q3667161	1971 Bingöl earthquake
http://www.wikidata.org/entity/Q3678419	1949 Karlıova earthquake
http://www.wikidata.org/entity/Q4552798	1746 Lima - Callao earthquake
http://www.wikidata.org/entity/Q4553235	1782 Mendoza earthquake
http://www.wikidata.org/entity/Q4555221	1868 Ecuador earthquakes
http://www.wikidata.org/entity/Q4555253	1869 Christchurch earthquake
http://www.wikidata.org/entity/Q4555366	1872 North Cascades earthquake
http://www.wikidata.org/entity/Q4552591	1727 Tabriz earthquake
http://www.wikidata.org/entity/Q4552629	1730 Valparaíso earthquake
http://www.wikidata.org/entity/Q4553468	1797 Riobamba earthquake
http://www.wikidata.org/entity/Q4553974	1812 Wrightwood earthquake
http://www.wikidata.org/entity/Q4554074	1817 Santiago del Estero earthquake
http://www.wikidata.org/entity/Q4553097	1771 Great Yaeyama Tsunami
http://www.wikidata.org/entity/Q4553252	1783 New Jersey earthquake
http://www.wikidata.org/entity/Q4554104	1819 Rann of Kutch earthquake
http://www.wikidata.org/entity/Q4555068	1861 Mendoza earthquake
http://www.wikidata.org/entity/Q4555229	1868 Hayward earthquake
http://www.wikidata.org/entity/Q4552648	1732 Montreal earthquake
http://www.wikidata.org/entity/Q4555152	1865 Memphis earthquake
http://www.wikidata.org/entity/Q4553928	1810 Crete earthquake
http://www.wikidata.org/entity/Q4555066	1861 Sumatra earthquake
http://www.wikidata.org/entity/Q4555199	1867 Manhattan, Kansas earthquake
http://www.wikidata.org/entity/Q4555367	1872 Lone Pine earthquake
http://www.wikidata.org/entity/Q4551876	1688 Izmir earthquake
http://www.wikidata.org/entity/Q4552537	1721 Tabriz earthquake
http://www.wikidata.org/entity/Q4552872	1751 Concepción earthquake
http://www.wikidata.org/entity/Q4552874	1751 Port-au-Prince earthquake
http://www.wikidata.org/entity/Q4553120	1773 Guatemala earthquake
http://www.wikidata.org/entity/Q4555108	1863 Jujuy earthquake
http://www.wikidata.org/entity/Q4555228	1868 Hawaii earthquake
http://www.wikidata.org/entity/Q4553469	1797 Sumatra earthquake
http://www.wikidata.org/entity/Q4554593	1842 Cap-Haitien earthquake
http://www.wikidata.org/entity/Q4554916	1855 Bursa earthquake
http://www.wikidata.org/entity/Q4551940	1694 Irpinia-Basilicata earthquake
http://www.wikidata.org/entity/Q4552913	1755 Cape Ann Earthquake
http://www.wikidata.org/entity/Q1194207	1947 Assam earthquake
http://www.wikidata.org/entity/Q1196733	2008 Chechnya earthquake
http://www.wikidata.org/entity/Q1224313	1933 Diexi earthquake
http://www.wikidata.org/entity/Q1348869	1783 Calabrian earthquakes
http://www.wikidata.org/entity/Q1348836	2011 Pakistan earthquake
http://www.wikidata.org/entity/Q1225445	1929 Murchison earthquake
http://www.wikidata.org/entity/Q1257133	2008 Panzhihua earthquake
http://www.wikidata.org/entity/Q1348861	1970 Gediz earthquake
http://www.wikidata.org/entity/Q1348781	1786 Kangding-Luding earthquake
http://www.wikidata.org/entity/Q1348866	1920 Haiyuan earthquake
http://www.wikidata.org/entity/Q1348841	1946 Dominican Republic earthquake
http://www.wikidata.org/entity/Q1284366	1987 Edgecumbe earthquake
http://www.wikidata.org/entity/Q428208	1953 Yenice-Gönen earthquake
http://www.wikidata.org/entity/Q462195	1976 Tangshan earthquake
http://www.wikidata.org/entity/Q383991	2012 Indian Ocean earthquakes
http://www.wikidata.org/entity/Q455408	1812 New Madrid earthquake
http://www.wikidata.org/entity/Q381766	2010 Yushu earthquake
http://www.wikidata.org/entity/Q3045050	1939 Erzincan earthquake
http://www.wikidata.org/entity/Q3138183	1964 Niigata earthquake
http://www.wikidata.org/entity/Q3231610	2009 Shizuoka earthquake
http://www.wikidata.org/entity/Q3133143	1998 Papua New Guinea earthquake
http://www.wikidata.org/entity/Q3161000	1968 Casiguran earthquake
http://www.wikidata.org/entity/Q3088738	2006 Hawaii earthquake
http://www.wikidata.org/entity/Q3135641	Hilina Slump
http://www.wikidata.org/entity/Q2915436	1927 earthquake in Palestine
http://www.wikidata.org/entity/Q2917519	1991 Racha earthquake
http://www.wikidata.org/entity/Q2920370	The Seventh Earthquake
http://www.wikidata.org/entity/Q2988306	1088 Tmogvi earthquake
http://www.wikidata.org/entity/Q3076692	1949 Khait earthquake
http://www.wikidata.org/entity/Q3067075	1960 Concepción earthquake
http://www.wikidata.org/entity/Q3181468	1938 Banda Sea earthquake
http://www.wikidata.org/entity/Q3236011	1941 Van-Erciş earthquake
http://www.wikidata.org/entity/Q4556840	1894 San Juan earthquake
http://www.wikidata.org/entity/Q4556827	1894 Meiji Tokyo earthquake
http://www.wikidata.org/entity/Q4558378	1905 Kangra earthquake
http://www.wikidata.org/entity/Q4555761	1880 Luzon earthquakes
http://www.wikidata.org/entity/Q4558519	1906 Ecuador-Colombia earthquake
http://www.wikidata.org/entity/Q4556944	1895 Quchan earthquake
http://www.wikidata.org/entity/Q4555402	1873 Alpago earthquake
http://www.wikidata.org/entity/Q4556361	1889 Kumamoto earthquake
http://www.wikidata.org/entity/Q4556620	1892 Laguna Salada earthquake
http://www.wikidata.org/entity/Q4558220	1904 Douliu earthquake
http://www.wikidata.org/entity/Q4555989	1884 Colchester earthquake
http://www.wikidata.org/entity/Q4557994	1902 Guatemala earthquake
http://www.wikidata.org/entity/Q4557855	1901 Cheviot earthquake
http://www.wikidata.org/entity/Q4556736	1893 Quchan earthquake
http://www.wikidata.org/entity/Q4556932	1895 Ljubljana earthquake
http://www.wikidata.org/entity/Q4558487	1906 Aleutian Islands earthquake
http://www.wikidata.org/entity/Q4555688	1879 Gansu earthquake
http://www.wikidata.org/entity/Q4555806	1881 Chios earthquake
http://www.wikidata.org/entity/Q4556640	1892 Recreo earthquake
http://www.wikidata.org/entity/Q4116173	2006 Greece earthquake
http://www.wikidata.org/entity/Q4118371	1802 Vrancea earthquake
http://www.wikidata.org/entity/Q4129687	2008 Skåne County earthquake
http://www.wikidata.org/entity/Q4115703	1992 Cairo earthquake
http://www.wikidata.org/entity/Q4120993	Tashkent earthquake (1966)
http://www.wikidata.org/entity/Q4178415	Mount Tai earthquake
http://www.wikidata.org/entity/Q501106	2011 Fergana Valley earthquake
http://www.wikidata.org/entity/Q529783	1909 Lambesc earthquake
http://www.wikidata.org/entity/Q497157	1999 Athens earthquake
http://www.wikidata.org/entity/Q477519	1886 Charleston earthquake
http://www.wikidata.org/entity/Q497328	1981 Playa Azul earthquake
http://www.wikidata.org/entity/Q497145	1999 Armenia, Colombia earthquake
http://www.wikidata.org/entity/Q477444	1857 Fort Tejon earthquake
http://www.wikidata.org/entity/Q517941	2008 Pakistan earthquake
http://www.wikidata.org/entity/Q502049	2012 Zohan earthquake
http://www.wikidata.org/entity/Q3238573	2009 Yunnan earthquake
http://www.wikidata.org/entity/Q3240757	1985 Santiago earthquake
http://www.wikidata.org/entity/Q3270942	1968 Illinois earthquake
http://www.wikidata.org/entity/Q3245204	1970 Ancash earthquake terremot
http://www.wikidata.org/entity/Q3267638	May 2010 Northern Sumatra earthquake
http://www.wikidata.org/entity/Q3271307	1957 Andreanof Islands earthquake
http://www.wikidata.org/entity/Q3269680	1989 Malawi earthquake
http://www.wikidata.org/entity/Q1348976	July 2006 Java earthquake
http://www.wikidata.org/entity/Q1348884	1980 Irpinia earthquake
http://www.wikidata.org/entity/Q1348895	2012 Pernik earthquake
http://www.wikidata.org/entity/Q1348954	365 Crete earthquake
http://www.wikidata.org/entity/Q1348911	1575 Valdivia earthquake
http://www.wikidata.org/entity/Q1348910	1908 Messina earthquake
http://www.wikidata.org/entity/Q1348877	1590 Neulengbach earthquake
http://www.wikidata.org/entity/Q1348904	2005 Zarand earthquake
http://www.wikidata.org/entity/Q578179	1963 Skopje earthquake
http://www.wikidata.org/entity/Q571891	2011 Sikkim earthquake
http://www.wikidata.org/entity/Q541723	526 Antioch earthquake
http://www.wikidata.org/entity/Q584613	2011 Lorca earthquake
http://www.wikidata.org/entity/Q576390	2011 Yunnan earthquake
http://www.wikidata.org/entity/Q4558541	1906 Swansea earthquake
http://www.wikidata.org/entity/Q4558563	1906 Valparaíso earthquake
http://www.wikidata.org/entity/Q4558717	1907 Qaratog earthquake
http://www.wikidata.org/entity/Q4559340	1911 Michoacán earthquake
http://www.wikidata.org/entity/Q4559829	1914 Burdur earthquake
http://www.wikidata.org/entity/Q4560013	1915 Asmara earthquake
http://www.wikidata.org/entity/Q4560538	1918 Vancouver Island earthquake
http://www.wikidata.org/entity/Q4561759	1925 Santa Barbara earthquake
http://www.wikidata.org/entity/Q4561897	1926 Kars earthquake
http://www.wikidata.org/entity/Q4562225	1928 Chachapoyas earthquake
http://www.wikidata.org/entity/Q4559501	1912 Mürefte earthquake
http://www.wikidata.org/entity/Q4559638	1913 Asmara earthquake
http://www.wikidata.org/entity/Q4560377	1917 Samoa earthquake
http://www.wikidata.org/entity/Q4561706	1925 Dali earthquake
http://www.wikidata.org/entity/Q4560206	1916 Irondale earthquake
http://www.wikidata.org/entity/Q4560300	1916–17 Nantou earthquakes
http://www.wikidata.org/entity/Q4560327	1917 Bali earthquake
http://www.wikidata.org/entity/Q4558694	1907 Kingston earthquake
http://www.wikidata.org/entity/Q4560524	1918 Shantou earthquake
http://www.wikidata.org/entity/Q4562073	1927 Gulang earthquake
http://www.wikidata.org/entity/Q4559048	1909 Wabash River earthquake
http://www.wikidata.org/entity/Q4560834	1920 Garfagnana earthquake
http://www.wikidata.org/entity/Q4561697	1925 Charlevoix–Kamouraska earthquake
http://www.wikidata.org/entity/Q4560067	1915 Pleasant Valley earthquake
http://www.wikidata.org/entity/Q4560858	1920 Mendoza earthquake
http://www.wikidata.org/entity/Q4558985	1909 Borujerd earthquake
http://www.wikidata.org/entity/Q4560520	1918 San Fermín earthquake
