# Output from https://query.wikidata.org/#SELECT%20%3Ftype%20%3FtypeLabel%0AWHERE%0A%7B%0A%09%3Ftype%20wdt%3AP31%20wd%3AQ11424%20.%0A%09SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22nl%22%20.%20%7D%0A%7D%20LIMIT%205000
type	typeLabel
http://www.wikidata.org/entity/Q27149	The King and I
http://www.wikidata.org/entity/Q27178	Hamlet
http://www.wikidata.org/entity/Q27204	Live and Let Die
http://www.wikidata.org/entity/Q27338	The People Under the Stairs
http://www.wikidata.org/entity/Q27343	Warm Bodies
http://www.wikidata.org/entity/Q27411	Scream
http://www.wikidata.org/entity/Q27513	Jack the Giant Killer
http://www.wikidata.org/entity/Q27536	The Hills Have Eyes Part II
http://www.wikidata.org/entity/Q27751	The Gangster Squad
http://www.wikidata.org/entity/Q28193	The New World
http://www.wikidata.org/entity/Q28196	World War Z
http://www.wikidata.org/entity/Q28234	Les Misérables
http://www.wikidata.org/entity/Q28267	51
http://www.wikidata.org/entity/Q28289	Naega salinbeomida
http://www.wikidata.org/entity/Q28312	The Master
http://www.wikidata.org/entity/Q28776	Basic
http://www.wikidata.org/entity/Q28936	Cloud Atlas
http://www.wikidata.org/entity/Q29313	The Watch
http://www.wikidata.org/entity/Q29327	Q29327
http://www.wikidata.org/entity/Q29446	Mama
http://www.wikidata.org/entity/Q29600	Aimée & Jaguar
http://www.wikidata.org/entity/Q29603	Les Jolies Choses
http://www.wikidata.org/entity/Q29658	To Rome with Love
http://www.wikidata.org/entity/Q29697	The Broken Hearts Club: A Romantic Comedy
http://www.wikidata.org/entity/Q29733	Apollo 18
http://www.wikidata.org/entity/Q29816	De moeder
http://www.wikidata.org/entity/Q29867	Jour de fête
http://www.wikidata.org/entity/Q29871	Life or Something Like It
http://www.wikidata.org/entity/Q30931	Die Another Day
http://www.wikidata.org/entity/Q31148	The Double Man
http://www.wikidata.org/entity/Q31198	Q31198
http://www.wikidata.org/entity/Q31212	The Seventh Victim
http://www.wikidata.org/entity/Q31540	Assassination Games
http://www.wikidata.org/entity/Q31786	C'era una volta...
http://www.wikidata.org/entity/Q31791	The Company Men
http://www.wikidata.org/entity/Q31864	The Children of Sanchez
http://www.wikidata.org/entity/Q31971	Reap the Wild Wind
http://www.wikidata.org/entity/Q32011	On the Town
http://www.wikidata.org/entity/Q32217	Soldier Boyz
http://www.wikidata.org/entity/Q32228	The Nutty Professor
http://www.wikidata.org/entity/Q32241	Incident at Loch Ness
http://www.wikidata.org/entity/Q32303	Jagten
http://www.wikidata.org/entity/Q32354	Legend of Crystania
http://www.wikidata.org/entity/Q32424	Map of the Human Heart
http://www.wikidata.org/entity/Q32433	Lincoln
http://www.wikidata.org/entity/Q32535	That's My Boy
http://www.wikidata.org/entity/Q32686	Q32686
http://www.wikidata.org/entity/Q32734	De la part des copains
http://www.wikidata.org/entity/Q32780	Q32780
http://www.wikidata.org/entity/Q32786	Q32786
http://www.wikidata.org/entity/Q32790	Soleil rouge
http://www.wikidata.org/entity/Q32910	Domino
http://www.wikidata.org/entity/Q33109	Be Like Others
http://www.wikidata.org/entity/Q33131	Nothing Like the Holidays
http://www.wikidata.org/entity/Q33139	Q33139
http://www.wikidata.org/entity/Q33148	Dead like Me: Life After Death
http://www.wikidata.org/entity/Q33189	Wolfhound
http://www.wikidata.org/entity/Q33191	People Like Us
http://www.wikidata.org/entity/Q33671	Deathdream
http://www.wikidata.org/entity/Q34414	Rear Window
http://www.wikidata.org/entity/Q34499	Stranger
http://www.wikidata.org/entity/Q34643	Celluloide
http://www.wikidata.org/entity/Q35725	Q35725
http://www.wikidata.org/entity/Q35738	Frida
http://www.wikidata.org/entity/Q36055	Grunts
http://www.wikidata.org/entity/Q36169	Q36169
http://www.wikidata.org/entity/Q36190	Men of Israel
http://www.wikidata.org/entity/Q36739	The Postman Always Rings Twice
http://www.wikidata.org/entity/Q38143	The File of the Golden Goose
http://www.wikidata.org/entity/Q38226	Il quartetto Basileus
http://www.wikidata.org/entity/Q38235	La Fille de nulle part
http://www.wikidata.org/entity/Q38297	Abrir puertas y ventanas
http://www.wikidata.org/entity/Q38365	The Long Duel
http://www.wikidata.org/entity/Q38486	Kill Bobby Z
http://www.wikidata.org/entity/Q38561	The Madwoman of Chaillot
http://www.wikidata.org/entity/Q38815	Il giorno della civetta
http://www.wikidata.org/entity/Q38970	Rumpelstiltskin
http://www.wikidata.org/entity/Q39005	The Pleasure Garden
http://www.wikidata.org/entity/Q39394	Politiespionnen van Chicago
http://www.wikidata.org/entity/Q39409	Onverbreekbare banden
http://www.wikidata.org/entity/Q39422	My Forbidden Past
http://www.wikidata.org/entity/Q39946	De verborgen vesting
http://www.wikidata.org/entity/Q39956	Iron Eagle
http://www.wikidata.org/entity/Q39960	Iron Eagle II
http://www.wikidata.org/entity/Q39969	Aces: Iron Eagle III
http://www.wikidata.org/entity/Q39970	Buffy the Vampire Slayer
http://www.wikidata.org/entity/Q39975	Dazed and Confused
http://www.wikidata.org/entity/Q39999	Mallrats
http://www.wikidata.org/entity/Q40071	200 Cigarettes
http://www.wikidata.org/entity/Q40074	School Ties
http://www.wikidata.org/entity/Q40085	Harmony
http://www.wikidata.org/entity/Q40115	Chasing Amy
http://www.wikidata.org/entity/Q40119	The Sisterhood of the Traveling Pants
http://www.wikidata.org/entity/Q40182	Forces of Nature
http://www.wikidata.org/entity/Q40187	Dogma
http://www.wikidata.org/entity/Q41132	Barbarella
http://www.wikidata.org/entity/Q41315	Under the Tuscan Sun
http://www.wikidata.org/entity/Q41483	The Good, the Bad and the Ugly
http://www.wikidata.org/entity/Q41754	Ghost Rider
http://www.wikidata.org/entity/Q41854	Ghost Rider: Spirit of Vengeance
http://www.wikidata.org/entity/Q42047	Goodfellas
http://www.wikidata.org/entity/Q42051	Star Wars: Episode III: Revenge of the Sith
http://www.wikidata.org/entity/Q42198	Heat
http://www.wikidata.org/entity/Q43228	Goodbye, Mr. Chips
http://www.wikidata.org/entity/Q43408	A Very Harold & Kumar Christmas
http://www.wikidata.org/entity/Q43836	Die verkaufte Braut
http://www.wikidata.org/entity/Q43838	Liebe, Tod und Teufel
http://www.wikidata.org/entity/Q43846	Catlow
http://www.wikidata.org/entity/Q43900	Chakra
http://www.wikidata.org/entity/Q43911	Penny Gold
http://www.wikidata.org/entity/Q43925	Riders
http://www.wikidata.org/entity/Q43968	Die Trapp-Familie
http://www.wikidata.org/entity/Q44085	Private School
http://www.wikidata.org/entity/Q44280	Jab Tak Hai Jaan
http://www.wikidata.org/entity/Q44396	Moonwalker
http://www.wikidata.org/entity/Q44447	Michael Jackson's This Is It
http://www.wikidata.org/entity/Q44578	Titanic
http://www.wikidata.org/entity/Q44662	42nd Street
http://www.wikidata.org/entity/Q44686	City Hall
http://www.wikidata.org/entity/Q45268	Q45268
http://www.wikidata.org/entity/Q45273	Race 2
http://www.wikidata.org/entity/Q45304	Madigan
http://www.wikidata.org/entity/Q45318	The Angels' Share
http://www.wikidata.org/entity/Q45384	Carrie
http://www.wikidata.org/entity/Q45386	Invasion of the Body Snatchers
http://www.wikidata.org/entity/Q45388	Coogan's Bluff
http://www.wikidata.org/entity/Q45394	The Cabin in the Woods
http://www.wikidata.org/entity/Q45672	The Last Stand
http://www.wikidata.org/entity/Q45679	Das indische Tuch
http://www.wikidata.org/entity/Q45692	The Haunting in Connecticut
http://www.wikidata.org/entity/Q45793	Wild trieben es die alten Hunnen
http://www.wikidata.org/entity/Q45794	Altered
http://www.wikidata.org/entity/Q45839	Memoirs of a Geisha
http://www.wikidata.org/entity/Q45860	Motherhood
http://www.wikidata.org/entity/Q45987	Q45987
http://www.wikidata.org/entity/Q45988	Pancho Villa
http://www.wikidata.org/entity/Q46044	Laberinto de pasiones
http://www.wikidata.org/entity/Q46361	Lettere di una novizia
http://www.wikidata.org/entity/Q46386	L'imprevisto
http://www.wikidata.org/entity/Q46477	Don Giovanni in Sicilia
http://www.wikidata.org/entity/Q46533	Favorites of the Moon
http://www.wikidata.org/entity/Q46551	The Prestige
http://www.wikidata.org/entity/Q46568	I dolci inganni
http://www.wikidata.org/entity/Q46609	Una spina nel cuore
http://www.wikidata.org/entity/Q46637	Maximum Overdrive
http://www.wikidata.org/entity/Q46717	Pirates of the Caribbean: The Curse of the Black Pearl
http://www.wikidata.org/entity/Q46916	Plumíferos
http://www.wikidata.org/entity/Q46918	Roadside Romeo
http://www.wikidata.org/entity/Q47075	Scarface
http://www.wikidata.org/entity/Q47221	Taxi Driver
http://www.wikidata.org/entity/Q47296	Family Plot
http://www.wikidata.org/entity/Q47654	Saturday Night Fever
http://www.wikidata.org/entity/Q47703	The Godfather
http://www.wikidata.org/entity/Q48734	Marmaduke
http://www.wikidata.org/entity/Q48904	Q48904
http://www.wikidata.org/entity/Q48980	Liar Liar
http://www.wikidata.org/entity/Q48984	Married to the Mob
http://www.wikidata.org/entity/Q49003	Ghost
http://www.wikidata.org/entity/Q49018	Fly Away Home
http://www.wikidata.org/entity/Q49021	Message in a Bottle
http://www.wikidata.org/entity/Q49396	Lonely Are the Brave
http://www.wikidata.org/entity/Q49398	The Black Windmill
http://www.wikidata.org/entity/Q49410	A Nightingale Sang in Berkeley Square
http://www.wikidata.org/entity/Q49498	Deep Impact
http://www.wikidata.org/entity/Q49729	The Housemaid
http://www.wikidata.org/entity/Q49903	All Good Things
http://www.wikidata.org/entity/Q50714	Stagecoach
http://www.wikidata.org/entity/Q50861	Die Hard 4.0
http://www.wikidata.org/entity/Q50929	Skřítek
http://www.wikidata.org/entity/Q50937	It Came from Beneath the Sea
http://www.wikidata.org/entity/Q50941	Q50941
http://www.wikidata.org/entity/Q50961	Q50961
http://www.wikidata.org/entity/Q50962	Evgeniy Onegin
http://www.wikidata.org/entity/Q50969	Onegin
http://www.wikidata.org/entity/Q51121	Eldorado
http://www.wikidata.org/entity/Q51173	Jeon Woo Chi
http://www.wikidata.org/entity/Q51416	Men in Black
http://www.wikidata.org/entity/Q51668	The Passion of the Christ
http://www.wikidata.org/entity/Q51732	Q51732
http://www.wikidata.org/entity/Q51734	Q51734
http://www.wikidata.org/entity/Q51737	Curse of the Golden Flower
http://www.wikidata.org/entity/Q51743	King and the Clown
http://www.wikidata.org/entity/Q51750	Painted Skin
http://www.wikidata.org/entity/Q51757	The Banquet
http://www.wikidata.org/entity/Q52021	The Kick
http://www.wikidata.org/entity/Q52442	Oekraïne
http://www.wikidata.org/entity/Q53095	Hopscotch
http://www.wikidata.org/entity/Q53096	Made in Dagenham
http://www.wikidata.org/entity/Q53105	Moskou gelooft niet in tranen
http://www.wikidata.org/entity/Q53481	Sátántangó
http://www.wikidata.org/entity/Q53669	Pepi, Luci, Bom y otras chicas del montón
http://www.wikidata.org/entity/Q53703	Drop Dead Fred
http://www.wikidata.org/entity/Q53719	Looper
http://www.wikidata.org/entity/Q54966	Seksmisja
http://www.wikidata.org/entity/Q54967	Q54967
http://www.wikidata.org/entity/Q54968	Q54968
http://www.wikidata.org/entity/Q54970	Q54970
http://www.wikidata.org/entity/Q54971	Ewa chce spać
http://www.wikidata.org/entity/Q54973	How I Unleashed World War II
http://www.wikidata.org/entity/Q54974	Q54974
http://www.wikidata.org/entity/Q54975	Kiler-ów 2-óch
http://www.wikidata.org/entity/Q54976	Kingsajz
http://www.wikidata.org/entity/Q54978	Q54978
http://www.wikidata.org/entity/Q54979	Miś
http://www.wikidata.org/entity/Q54980	Q54980
http://www.wikidata.org/entity/Q54981	Nie lubię poniedziałku
http://www.wikidata.org/entity/Q54982	Q54982
http://www.wikidata.org/entity/Q54983	Q54983
http://www.wikidata.org/entity/Q54984	Q54984
http://www.wikidata.org/entity/Q54985	Q54985
http://www.wikidata.org/entity/Q54986	Q54986
http://www.wikidata.org/entity/Q54987	Q54987
http://www.wikidata.org/entity/Q54989	Q54989
http://www.wikidata.org/entity/Q54990	Sami swoi
http://www.wikidata.org/entity/Q54991	De schat
http://www.wikidata.org/entity/Q54992	Q54992
http://www.wikidata.org/entity/Q54993	Q54993
http://www.wikidata.org/entity/Q54994	Q54994
http://www.wikidata.org/entity/Q55002	Q55002
http://www.wikidata.org/entity/Q55020	Q55020
http://www.wikidata.org/entity/Q56217	Miracle of Marcelino
http://www.wikidata.org/entity/Q56768	Q56768
http://www.wikidata.org/entity/Q56862	Q56862
http://www.wikidata.org/entity/Q56864	Q56864
http://www.wikidata.org/entity/Q58109	Q58109
http://www.wikidata.org/entity/Q58118	Samar
http://www.wikidata.org/entity/Q58354	Q58354
http://www.wikidata.org/entity/Q58553	Marcellino
http://www.wikidata.org/entity/Q58619	Akele Hum Akele Tum
http://www.wikidata.org/entity/Q58972	Masters of the Universe
http://www.wikidata.org/entity/Q59026	Trois mondes
http://www.wikidata.org/entity/Q59073	Places in the Heart
http://www.wikidata.org/entity/Q59084	Mutiny on the Bounty
http://www.wikidata.org/entity/Q59240	Two Weeks in Another Town
http://www.wikidata.org/entity/Q59249	Hachi: A Dog's Tale
http://www.wikidata.org/entity/Q59317	Arsenic and Old Lace
http://www.wikidata.org/entity/Q59318	Johnny Guitar
http://www.wikidata.org/entity/Q59346	The Mortal Instruments: City of Bones
http://www.wikidata.org/entity/Q59391	Barbara Frietchie
http://www.wikidata.org/entity/Q59408	Endangered Species
http://www.wikidata.org/entity/Q59423	Sex Is Comedy
http://www.wikidata.org/entity/Q59426	Vers le sud
http://www.wikidata.org/entity/Q59438	Three Seasons
http://www.wikidata.org/entity/Q59495	Varudu
http://www.wikidata.org/entity/Q59498	Stash House
http://www.wikidata.org/entity/Q59501	Mauvaise Passe
http://www.wikidata.org/entity/Q59502	Small Cuts
http://www.wikidata.org/entity/Q59503	Q59503
http://www.wikidata.org/entity/Q59530	Tout le plaisir est pour moi
http://www.wikidata.org/entity/Q59531	Anatomie de l'enfer
http://www.wikidata.org/entity/Q59534	Planet of the Apes
http://www.wikidata.org/entity/Q59543	Son of the Bride
http://www.wikidata.org/entity/Q59566	The Upside of Anger
http://www.wikidata.org/entity/Q59567	Ne le dis à personne
http://www.wikidata.org/entity/Q59572	In the Cut
http://www.wikidata.org/entity/Q59595	Mr. Deeds
http://www.wikidata.org/entity/Q59610	Seven Psychopaths
http://www.wikidata.org/entity/Q59612	Elisa, vida mía
http://www.wikidata.org/entity/Q59634	Je ne suis pas là pour être aimé
http://www.wikidata.org/entity/Q59653	Argo
http://www.wikidata.org/entity/Q59660	Salsa
http://www.wikidata.org/entity/Q59687	Politiki kouzina
http://www.wikidata.org/entity/Q59721	Russian Ark
http://www.wikidata.org/entity/Q59722	Choses secrètes
http://www.wikidata.org/entity/Q59789	Luna Park
http://www.wikidata.org/entity/Q59931	Garden State
http://www.wikidata.org/entity/Q60016	Kiss the Girls
http://www.wikidata.org/entity/Q60021	Bure baruta
http://www.wikidata.org/entity/Q60072	The Sound of Music
http://www.wikidata.org/entity/Q60296	The Weather Man
http://www.wikidata.org/entity/Q60362	The Puppet Masters
http://www.wikidata.org/entity/Q60464	Let's Dance
http://www.wikidata.org/entity/Q60487	The Twilight Saga: Breaking Dawn Part 2
http://www.wikidata.org/entity/Q60506	The Twilight Saga: Breaking Dawn Part 1
http://www.wikidata.org/entity/Q60792	Wheels on Meals
http://www.wikidata.org/entity/Q60794	Gorgeous
http://www.wikidata.org/entity/Q60818	Q60818
http://www.wikidata.org/entity/Q61696	Midnight Cowboy
http://www.wikidata.org/entity/Q61872	Q61872
http://www.wikidata.org/entity/Q61874	Q61874
http://www.wikidata.org/entity/Q61875	Adajya
http://www.wikidata.org/entity/Q61877	Q61877
http://www.wikidata.org/entity/Q61953	Q61953
http://www.wikidata.org/entity/Q61955	Q61955
http://www.wikidata.org/entity/Q61957	Q61957
http://www.wikidata.org/entity/Q62163	She Done Him Wrong
http://www.wikidata.org/entity/Q62513	Q62513
http://www.wikidata.org/entity/Q62665	The Sting
http://www.wikidata.org/entity/Q62730	Das Boot
http://www.wikidata.org/entity/Q62746	Soldaat van Oranje
http://www.wikidata.org/entity/Q62976	Human Desire
http://www.wikidata.org/entity/Q63009	The Prince of Tides
http://www.wikidata.org/entity/Q63026	The English Patient
http://www.wikidata.org/entity/Q63278	Q63278
http://www.wikidata.org/entity/Q63366	Red Road
http://www.wikidata.org/entity/Q63516	Q63516
http://www.wikidata.org/entity/Q63980	The Three Stooges
http://www.wikidata.org/entity/Q63991	Trouble Every Day
http://www.wikidata.org/entity/Q64017	Silent Hill: Revelation 3D
http://www.wikidata.org/entity/Q64083	Q64083
http://www.wikidata.org/entity/Q64144	Cruel Intentions 3
http://www.wikidata.org/entity/Q64146	Cruel Intentions 2
http://www.wikidata.org/entity/Q64148	The Third Part of the Night
http://www.wikidata.org/entity/Q64151	Cruel Intentions
http://www.wikidata.org/entity/Q64173	Find Me Guilty
http://www.wikidata.org/entity/Q64211	The Wild Geese
http://www.wikidata.org/entity/Q68029	Q68029
http://www.wikidata.org/entity/Q70069	Banlieue 13
http://www.wikidata.org/entity/Q71785	Coronado
http://www.wikidata.org/entity/Q71847	Never Say Never Mind: The Swedish Bikini Team
http://www.wikidata.org/entity/Q71861	Hue and Cry
http://www.wikidata.org/entity/Q71920	La Moustache
http://www.wikidata.org/entity/Q71960	Save the Last Dance
http://www.wikidata.org/entity/Q71978	Together
http://www.wikidata.org/entity/Q72002	Q72002
http://www.wikidata.org/entity/Q72090	Joyeux Noël
http://www.wikidata.org/entity/Q72162	Clandestine Childhood
http://www.wikidata.org/entity/Q72168	Deathstalker and the Warriors from Hell
http://www.wikidata.org/entity/Q72172	Q72172
http://www.wikidata.org/entity/Q72273	Une hirondelle a fait le printemps
http://www.wikidata.org/entity/Q72276	A Good Day to Die Hard
http://www.wikidata.org/entity/Q72321	Merci pour le chocolat
http://www.wikidata.org/entity/Q72325	Gij zult niet doden
http://www.wikidata.org/entity/Q72330	Au cœur du mensonge
http://www.wikidata.org/entity/Q72450	Shall We Dance?
http://www.wikidata.org/entity/Q72909	They Live
http://www.wikidata.org/entity/Q72925	She's the Man
http://www.wikidata.org/entity/Q72962	Reservoir Dogs
